 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
132,Ryan Anderson,NOP,27,4,0,4,23.7,115.9,111.3,4.6,12.9,2.25,17.3,8.1,9.6,8.9,7.7,51.4,55.6,19.5,98.33,8.2,195
132,Terrence Ross,TOR,24,4,0,4,26.7,96.8,115.1,-18.3,5.4,2,11.4,0,6.2,2.8,5.7,48.3,48.3,12.5,98.81,3.3,220
132,Tyler Hansbrough,TOR,29,4,0,4,11.9,92.4,98.9,-6.5,10,1.5,25,2,11.1,6.3,16.7,20,37,8.7,93.3,0.9,92
132,Tyler Zeller,BOS,25,4,0,4,22.4,97.1,105,-7.9,4.2,0.5,5.4,2.3,17.8,10.1,10.8,51.7,54.5,18.2,94.47,10.8,174
132,Tyreke Evans,NOP,25,4,0,4,31.3,102.1,122.1,-20,25,3.33,26,2.4,13.6,8,7.8,34.9,39.6,21.1,91.95,6.8,240
169,Alexis Ajinca,NOP,27,3,0,3,3.5,95.5,138.1,-42.6,16.7,0,20,0,16.7,7.1,0,100,100,17.4,99.1,17.6,22
169,Arron Afflalo,POR,29,3,1,2,20,78.8,115.1,-36.3,6.7,0.67,11.8,0,12.5,5.8,17.6,20.8,20.1,12,94.94,-3.3,118
169,Brandon Rush,GSW,29,3,3,0,2.5,66.7,66.7,0,0,0,0,11.1,22.2,16.7,0,25,25,31.6,97.08,-9.4,15
169,Chris Kaman,POR,33,3,0,3,12.4,102.7,121.1,-18.4,12.5,1,21.4,14.3,25.7,20,21.4,50,53.3,13.6,93.27,8.7,73
169,Doug McDermott,CHI,23,3,1,2,3.2,115,40,75,14.3,1,16.7,7.1,5.6,6.3,16.7,50,64.4,20,100.52,19.6,20
169,E'Twaun Moore,CHI,26,3,1,2,2.8,111.8,42.1,69.7,0,0,0,0,21.4,11.5,0,41.7,41.7,28.6,101.45,25.6,17
169,Elton Brand,ATL,36,3,2,1,1.3,80,80,0,0,0,0,0,20,10,0,0,26.6,18.2,124.68,-33.3,10
169,Gigi Datome,BOS,27,3,0,3,4.6,97,93.9,3,10,0,14.3,0,9.1,4.2,0,33.3,33.3,16.2,115.97,-6.7,33
169,Jeff Ayres,SAS,28,3,1,2,4,116.7,100,16.7,20,0,66.7,0,25,15,0,0,0,4,94,8.2,24
169,Jrue Holiday,NOP,25,3,0,3,18.2,94.8,97.4,-2.6,38.2,2.6,33.3,3.8,1.4,2.4,12.8,39.5,45.8,20.2,100.75,9.4,115
169,Mirza Teletovic,BKN,29,3,1,2,5.5,75,105.7,-30.7,0,0,0,0,21.1,10,16.7,0,0,15.4,104.22,-4,36
169,Nazr Mohammed,CHI,37,3,1,2,4.5,133.3,46.4,86.9,0,0,0,17.6,8.3,12.2,0,28.6,28.6,20.6,97.3,8.1,27
169,Raymond Felton,DAL,31,3,1,2,12,90.3,106.7,-16.4,16.7,0,20,2.1,15.8,8.2,0,26.7,33.7,19,97.68,8.1,72
169,Will Bynum,WAS,32,3,2,1,10.5,92.8,102.9,-10.1,15.8,0.6,12.5,6.7,2.8,4.5,20.8,53.6,58.6,26.9,105.19,7.2,69
183,Allen Crabbe,POR,23,2,0,2,19.3,96.1,109.2,-13.1,4.2,1,14.3,0,8.1,4,14.3,100,100,6.8,95.08,10,77
183,Dwight Powell,DAL,23,2,0,2,1.3,100,42.9,57.1,50,0,50,0,25,14.3,0,0,0,16.7,122.35,0,6
183,Earl Clark,BKN,27,2,0,2,6.5,73.1,125.9,-52.8,0,0,0,0,16.7,6.9,0,30,30,33.3,98.22,0,26
183,James Johnson,TOR,28,2,0,2,6,88.9,123.1,-34.2,12.5,0,10,0,25,8.7,0,33.3,23.1,31,106.89,-5.1,27
183,Joel Freeland,POR,28,2,0,2,3.7,75,68.8,6.3,0,0,0,0,16.7,6.3,0,0,0,0,105.01,11.1,16
183,Markel Brown,BKN,23,2,0,2,5.1,70,126.3,-56.3,33.3,0.5,11.1,12.5,0,7.7,22.2,40,51,29.6,91.32,10.3,20
183,Phil Pressey,BOS,24,2,0,2,2.5,85.7,63.6,22.1,0,0,0,14.3,0,8.3,0,0,0,27.3,85.57,-54.5,7
183,Rajon Rondo,DAL,29,2,0,2,18.6,90.4,132.1,-41.8,25,3,21.4,2.4,2.9,2.6,7.1,47.5,47.5,23.7,107.69,4.3,83
183,Rasual Butler,WAS,36,2,2,0,3.7,86.7,106.7,-20,16.7,0,50,0,10,6.3,0,0,0,6.7,96.3,-3.8,15
183,Russ Smith,MEM,24,2,0,2,1.7,116.7,57.1,59.5,66.7,0,100,0,0,0,0,0,0,0,93.88,13.3,6
183,Tim Frazier,POR,24,2,0,2,1.7,90,40,50,0,0,0,0,0,0,50,0,0,20,139.33,-13.8,10
194,Alonzo Gee,POR,28,1,0,1,3,75,25,50,50,0,100,0,33.3,14.3,0,0,0,0,126.59,22.2,8
194,Bernard James,DAL,30,1,0,1,1.9,75,0,75,0,0,0,0,0,0,0,0,0,0,90.81,0,4
194,Brendan Haywood,CLE,35,1,1,0,2,100,100,0,0,0,0,0,0,0,0,0,0,20,119.01,-10,5
194,Chandler Parsons,DAL,26,1,0,1,36.8,87.4,108.2,-20.9,7.4,2,11.1,0,15,7.1,5.6,33.3,33.3,16.7,112.29,4.5,87
194,Darius Morris,BKN,24,1,0,1,4.7,55.6,100,-44.4,0,0,0,0,0,0,0,0,0,9.1,92.57,-9.1,9
194,Gerald Wallace,BOS,32,1,0,1,3.7,50,100,-50,0,0,0,0,25,9.1,0,0,0,11.1,110.77,0,8
194,Greg Smith,DAL,24,1,0,1,0.7,150,66.7,83.3,0,0,0,0,0,0,0,0,0,0,171.43,0,2
194,Greg Stiemsma,TOR,29,1,0,1,2,100,0,100,0,0,0,0,0,0,0,100,86.8,50,122.03,160,5
194,Jerome Jordan,BKN,28,1,0,1,4.7,55.6,100,-44.4,0,0,0,12.5,20,15.4,33.3,0,0,27.3,92.57,-13.6,9
194,Johnny O'Bryant III,MIL,22,1,0,1,12,70,145,-75,0,0,0,5.3,18.2,10,0,37.5,37.5,29.6,80,6.8,20
194,Jorge Gutierrez,MIL,26,1,0,1,12,70,145,-75,20,0,33.3,0,9.1,3.3,0,50,50,7.4,80,5.4,20
194,Kris Humphries,WAS,30,1,1,0,5.2,66.7,109.1,-42.4,0,0,0,0,42.9,25,0,100,100,8.3,105.48,22.2,12
194,Martell Webster,WAS,28,1,1,0,4.2,60,77.8,-17.8,0,0,0,0,0,0,0,50,50,20,108.57,8.3,10
194,Miles Plumlee,MIL,26,1,0,1,16.4,93.3,116.1,-22.8,10,1,9.1,12.5,18.8,15,9.1,12.5,16.9,26.3,89.36,-1.7,30
194,Tyler Ennis,MIL,20,1,0,1,16.4,93.3,116.1,-22.8,33.3,0,25,12.5,6.3,10,0,27.8,27.8,23.7,89.36,4.2,30
