 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
139,Nikola Vucevic,CHI,31,5,1,4,36.2,96.6,107.1,-10.5,16.2,2,13.7,6.8,27.1,16.2,6.8,51.1,52,24.2,101.29,13.8,382
139,Onyeka Okongwu,ATL,21,5,1,4,21.6,106.2,105.7,0.6,3.1,0.5,7.7,9.9,14.3,12.1,15.4,56.3,63.7,9.9,93.7,7.3,209
139,Patrick Williams,CHI,20,5,1,4,30.6,92.9,114.8,-21.9,4.5,0.57,6.3,3.4,13.9,8.3,11.1,54.3,56.9,16.9,102.71,6.9,324
139,Taurean Prince,MIN,28,5,2,3,13.1,87.7,114.1,-26.4,15.8,1.5,15,1.4,10.4,5.8,10,44.4,49.9,20.1,111.66,7.6,155
139,Trae Young,ATL,23,5,1,4,37.3,100,115.5,-15.5,28.3,0.97,20.8,2.7,10.5,6.7,21.5,37,46.1,27.7,94.59,5.5,367
139,Tristan Thompson,CHI,31,5,1,4,7.6,75,110.7,-35.7,9.1,0.4,16.7,4.3,15,9.3,41.7,40,40,10.9,105.5,1.4,84
139,Will Barton,DEN,31,5,1,4,34.4,112,124.1,-12.1,11.9,1.4,15.1,2.9,15,8.6,10.8,49.2,50.3,19.1,97.59,6.8,351
169,Alex Caruso,CHI,28,4,1,3,28.4,97.4,103.8,-6.3,21.3,17,41.5,1.6,7.8,4.5,2.4,54.3,54.3,9.4,100.08,7.4,233
169,Andre Drummond,BKN,28,4,0,4,15,99.2,120,-20.8,8.3,0.5,13.6,5.9,18.8,12.1,27.3,54.5,56.8,13.6,96.13,4.6,120
169,Armoni Brooks,TOR,24,4,2,2,1.9,73.7,121.1,-47.4,0,0,0,0,22.2,9.1,0,0,0,17.4,120,-7.8,19
169,Bogdan Bogdanovic,ATL,29,4,1,3,26.7,109.5,115.2,-5.7,20.3,3,17.1,3.9,14,9,5.7,50,53.4,24.3,94.74,10.9,211
169,Bruce Brown,BKN,25,4,0,4,34.7,108.8,116.5,-7.8,12.9,1.22,17.7,5,9.9,7.6,14.5,64.9,67.6,16.6,95.38,9.2,273
169,Dalano Banton,TOR,22,4,2,2,1.9,73.7,125,-51.3,50,1,16.7,15.4,0,9.1,16.7,100,75.4,21.7,122.62,23.5,19
169,Eric Paschall,UTA,25,4,1,3,6.1,109.8,95.9,13.9,0,0,0,4.2,16,10.2,0,58.3,62.1,11.1,98.83,8.3,51
169,Facundo Campazzo,DEN,31,4,1,3,3.3,100,127.6,-27.6,20,1,33.3,0,33.3,15.8,33.3,0,0,14.8,98.53,-3.3,26
169,Fred VanVleet,TOR,28,4,1,3,35,110.5,126.5,-16,29.4,6.25,29.4,1.4,8.5,4.6,4.7,46.3,48.6,20,88.33,9.2,258
169,Goran Dragic,BKN,36,4,0,4,19.8,122.4,115.6,6.7,11.3,1.2,14,8.2,16.2,12.2,11.6,62.5,63.9,20.7,97.32,11.3,161
169,Kevin Durant,BKN,33,4,0,4,44,113.4,121.5,-8.1,22.5,1.19,17,1.3,12.5,7.1,14.3,42.8,52.6,30.8,96.27,9.4,352
169,Kyrie Irving,BKN,30,4,0,4,42.6,115,118.3,-3.3,18.4,2.33,20.4,4.1,9.6,6.9,8.7,50.8,58.8,21.5,95.46,11.5,340
169,Nic Claxton,BKN,23,4,0,4,24.5,114.9,115.4,-0.5,9.2,3,14.3,8,17.8,13.3,4.8,79.2,62.4,17,96.86,12.8,194
169,Patty Mills,BKN,33,4,0,4,18.1,117.6,118.7,-1,0,0,0,0,5.3,2.8,5.9,78.1,78.1,9.9,100.53,5.5,153
169,Scottie Barnes,TOR,20,4,2,2,33.2,110.3,120.5,-10.3,17.9,3.4,24.3,5.3,23.2,14.1,7.1,45.2,52,17.7,94.95,10.8,263
169,Seth Curry,BKN,31,4,0,4,33.1,115.7,118.9,-3.1,14.5,4,21.8,1.9,7,4.5,5.5,71.8,71.9,15.1,92.2,9.2,254
169,Timothe Luwawu-Cabarrot,ATL,27,4,0,4,5.5,116.7,112.2,4.4,11.8,2,28.6,0,17.6,8.8,14.3,62.5,62.5,10.2,105.16,1,48
169,Yuta Watanabe,TOR,27,4,2,2,2.6,78.3,112.5,-34.2,0,0,0,0,0,0,14.3,33.3,33.3,25.9,109.34,-3.2,23
169,Zach LaVine,CHI,27,4,1,3,38.1,97.2,109.3,-12.1,27.3,2,22.9,0,13.2,6.4,11.4,50,55.3,23.2,100.99,11.5,320
188,Boban Marjanovic,DAL,33,3,3,0,2.1,53.3,120,-66.7,0,0,0,0,27.3,16.7,28.6,25,41,43.8,116.44,12.2,15
188,Charles Bassey,PHI,21,3,0,3,4.2,96.2,107.4,-11.3,11.1,0,33.3,6.3,30.8,17.2,0,50,41,6.3,101.9,9.8,26
188,DeAndre Jordan,PHI,33,3,1,2,10.2,95,149.2,-54.2,5.3,0.5,12.5,4.3,23.1,14.3,25,100,100,11.1,93.08,9.4,60
188,Jarrett Culver,MEM,23,3,2,1,7.4,72,114.3,-42.3,9.1,0.5,7.1,7.4,22.7,14.3,14.3,30,32.2,23.6,106.63,2.4,50
188,Svi Mykhailiuk,TOR,25,3,2,1,1.6,75,153.8,-78.8,0,0,0,0,16.7,6.7,0,0,20.5,14.3,123.29,-4.8,12
188,Troy Brown Jr.,CHI,22,3,0,3,12.2,91.1,92.4,-1.3,12,1,13,2.3,17.1,9.4,13,35.3,35.3,23,103.75,5.8,79
194,Blake Griffin,BKN,33,2,0,2,12.7,126.5,114.3,12.2,19,4,30.8,7.7,8.7,8.2,7.7,42.9,50.8,15.5,92.39,7.2,49
194,Clint Capela,ATL,28,2,0,2,20.2,85.9,120.5,-34.6,0,0,0,10.5,24.4,18.1,14.3,33.3,33.3,8.1,92.67,8.9,78
194,Elfrid Payton,PHX,28,2,0,2,3.8,168.4,90,78.4,27.3,0,50,0,0,0,0,66.7,66.7,11.5,121.82,11.8,19
194,Gorgui Dieng,ATL,32,2,0,2,5.2,120.8,113,7.8,0,0,0,10,33.3,18.8,0,50,61.5,8,108.46,8.4,24
194,Greg Monroe,MIN,32,2,0,2,3.6,71.4,92.9,-21.4,50,1,14.3,9.1,11.1,10,14.3,40,40,37.5,93.55,25,14
194,Jalen Johnson,ATL,20,2,0,2,4.6,122.7,100,22.7,0,0,0,0,0,0,25,0,0,17.4,111.77,-8.8,22
194,Kessler Edwards,BKN,21,2,0,2,3.6,93.3,118.8,-25.4,33.3,1,50,0,0,0,50,0,0,5.9,103.96,-8.2,15
194,Kevin Knox II,ATL,22,2,0,2,4.6,122.7,100,22.7,0,0,0,0,33.3,13.3,20,90.9,92.6,65.2,111.77,41.8,22
194,Khris Middleton,MIL,30,2,1,1,35.7,97.4,96.7,0.7,33.3,1.27,28,1.3,11.4,6.5,22,54.2,57.3,20.9,101.38,10.4,152
194,Skylar Mays,ATL,24,2,0,2,4.6,122.7,100,22.7,12.5,0,50,0,16.7,6.7,0,100,100,4.3,111.77,8.8,22
194,Tony Bradley,CHI,24,2,0,2,3.9,115.8,63.2,52.6,20,0,16.7,0,26.7,19,0,100,100,23.8,117.17,49.2,19
194,Vlatko Cancar,DEN,25,2,0,2,4.3,121.1,80,41.1,14.3,0.5,16.7,0,33.3,15.4,33.3,83.3,83.3,26.3,109.47,15.6,19
194,Zeke Nnaji,DEN,21,2,0,2,4.3,121.1,80,41.1,0,0,0,0,0,0,0,150,150,5.3,109.47,3.1,19
207,Cam Thomas,BKN,20,1,0,1,0.4,200,0,200,0,0,0,0,0,0,0,0,0,0,126.32,0,1
207,Day'Ron Sharpe,BKN,20,1,0,1,0.4,200,0,200,0,0,0,0,0,0,0,0,0,0,126.32,0,1
207,Garrett Temple,NOP,36,1,1,0,1.9,116.7,150,-33.3,0,0,0,0,33.3,16.7,0,0,0,0,150.26,6.3,6
207,Isaac Bonga,TOR,22,1,0,1,2.8,71.4,71.4,0,0,0,0,0,33.3,14.3,0,0,113.6,11.1,121.45,44.4,7
207,Jared Butler,UTA,21,1,0,1,4.7,109.1,72.7,36.4,0,0,0,0,16.7,9.1,0,0,0,16.7,112.74,-7.4,11
207,Jaylen Nowell,MIN,22,1,0,1,11.9,125,107.7,17.3,11.1,0,9.1,0,0,0,0,30,30,34.5,108.6,0,28
207,Josh Okogie,MIN,23,1,0,1,2.2,66.7,40,26.7,0,0,0,0,0,0,0,0,0,0,120,0,6
207,Markieff Morris,MIA,32,1,0,1,3.5,87.5,71.4,16.1,0,0,0,0,25,11.1,50,0,0,20,103.85,-33.3,8
207,Nickeil Alexander-Walker,UTA,23,1,0,1,4.7,109.1,72.7,36.4,50,0,33.3,0,16.7,9.1,0,100,102.5,16.7,112.74,59.3,11
207,Paul Millsap,PHI,37,1,0,1,5.6,120,127.3,-7.3,25,0,100,0,20,10,0,0,0,0,89.47,4.8,10
207,Willy Hernangomez,NOP,28,1,1,0,1.9,116.7,150,-33.3,0,0,0,66.7,0,33.3,0,25,25,50,150.26,-6.3,6
