 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
159,Earl Watson,POR,35,4,1,3,3.6,74.2,106.7,-32.5,12.5,1,33.3,0,5.9,2.9,33.3,0,0,5.4,102.04,-2.7,31
159,Gary Neal,CHA,29,4,0,4,26.1,102.9,118.8,-15.9,7.4,0.5,6.1,3.3,5.2,4.3,12.1,39.2,41.6,27.3,93.5,1,204
159,Gerald Henderson,CHA,26,4,0,4,29.8,97.8,111,-13.1,12.3,1.5,15.3,0.9,13.8,7.3,10.2,37.8,43.8,19.5,92.33,5.1,230
159,Josh McRoberts,CHA,27,4,0,4,38.5,105.5,108,-2.5,15.3,2.5,25.4,0.7,18.4,9.6,10.2,57.6,61.5,13.5,90.48,10.2,291
159,Kemba Walker,CHA,24,4,0,4,38.2,100,112.8,-12.8,29.3,1.6,23.5,0.7,10.7,5.4,14.7,58.2,62,23.6,91.53,13.9,293
159,Kevin Seraphin,WAS,24,4,2,2,1.4,75,120,-45,0,0,0,11.1,16.7,13.3,25,0,0,26.7,112.89,-18.9,12
159,Lavoy Allen,IND,25,4,2,2,3.8,112.1,110.3,1.8,8.3,0,20,8.3,33.3,20.8,0,50,50,11.8,97.71,10.6,33
159,Luke Ridnour,CHA,33,4,0,4,9.1,102.8,114.3,-11.5,54.5,3,41.4,0,11.1,6.1,13.8,38.5,38.5,21.8,92.8,10.2,71
159,Meyers Leonard,POR,22,4,0,4,2.4,88.2,83.3,4.9,0,0,0,0,22.2,9.5,0,0,0,9.5,89.36,-4.1,17
159,Michael Beasley,MIA,25,4,1,3,5.9,123.4,112.8,10.6,13.3,2,14.3,8.3,8.7,8.5,7.1,50,48.6,21.4,96.36,5.3,47
159,Michael Kidd-Gilchrist,CHA,20,4,0,4,22.8,99.4,101.7,-2.3,11.1,0.75,13.3,8.7,21.7,14.9,17.8,51.9,54.1,20,90.19,8.6,170
159,Steve Novak,TOR,31,4,1,3,3.9,85.3,72.4,12.9,10,0,25,0,26.3,14.3,0,0,0,8.6,97.92,9.1,34
159,Troy Daniels,HOU,22,4,2,2,16.9,113.8,109.5,4.3,2.1,0.5,4.5,4.1,8.6,6.3,9.1,76.5,80.7,12.7,97.59,9.3,138
176,Al Jefferson,CHA,29,3,0,3,35.3,100,114.4,-14.4,3.9,2,3.4,5.8,24.4,14.5,1.7,49.1,50.7,24.5,91.16,13.8,201
176,Bismack Biyombo,CHA,21,3,0,3,16.1,92.3,101.1,-8.8,3.7,0,11.1,11.1,12.8,12,0,60,52.4,7.8,89.01,6.7,91
176,Cartier Martin,ATL,29,3,1,2,4.9,106.7,103.3,3.3,0,0,0,6.7,20,12,25,66.7,66.7,12.1,97.16,8.3,30
176,Greg Oden,MIA,26,3,1,2,2.5,131.3,141.2,-9.9,14.3,0,100,0,16.7,7.7,0,0,0,0,105.84,2.5,16
176,James Johnson,MEM,27,3,0,3,9.3,81.7,100,-18.3,0,0,0,10,8.3,9.4,0,40,49,27.5,101.91,9.4,60
176,Jon Leuer,MEM,25,3,0,3,7.5,104.7,100,4.7,16.7,0,20,6.9,42.9,18.6,0,50,57.1,14.5,92.28,21.5,43
176,Landry Fields,TOR,26,3,1,2,8.5,90.9,82.8,8.2,6.7,1,25,7.7,17.9,13,25,0,0,4.8,105.91,10.7,55
176,Ognjen Kuzmic,GSW,24,3,2,1,2.6,100,111.8,-11.8,0,0,0,10,33.3,21.1,0,0,0,0,97.24,5.6,15
176,Otto Porter Jr.,WAS,21,3,1,2,2,85.7,126.7,-41,0,0,0,0,0,0,0,33.3,33.3,18.8,114.63,0,14
176,Tyler Hansbrough,TOR,28,3,0,3,9.7,110.3,93,17.4,5.9,0.5,11.1,8,13.8,11.1,22.2,33.3,62.1,12.7,94.89,0,58
186,Andre Roberson,OKC,22,2,0,2,4.4,100,100,0,0,0,0,0,28.6,13.3,0,0,0,20,84.39,-3,15
186,Bernard James,DAL,29,2,1,1,4,130.8,71.4,59.3,0,0,0,12.5,0,7.1,0,0,0,0,81.68,5.6,13
186,Dennis Schroder,ATL,20,2,1,1,3.5,138.5,64.3,74.2,0,0,0,0,40,20,0,125,125,13.3,92.33,35.3,13
186,Francisco Garcia,HOU,32,2,0,2,11.2,100,102,-2,0,0,0,2.5,4.8,3.3,0,33.3,45.1,11.8,104.8,0.8,49
186,Hasheem Thabeet,OKC,27,2,2,0,3.7,52.9,129.4,-76.5,0,0,0,0,0,0,0,0,0,0,111.37,-30.8,17
186,Jamaal Franklin,MEM,22,2,0,2,2.1,157.1,62.5,94.6,0,0,0,0,50,10,0,0,17.4,23.1,87.8,-14.3,7
186,Jorge Gutierrez,BKN,25,2,1,1,1.7,75,142.9,-67.9,0,0,0,14.3,0,10,0,0,56.8,20,104.15,4.3,8
186,Mike Muscala,ATL,22,2,1,1,2.6,133.3,45.5,87.9,0,0,0,0,0,0,0,0,0,20,90.82,-19,9
186,Nazr Mohammed,CHI,36,2,0,2,2.6,144.4,122.2,22.2,0,0,0,14.3,25,18.2,0,0,0,7.7,84.71,-15.2,9
186,Reggie Bullock Jr.,LAC,23,2,1,1,2.5,36.4,160,-123.6,100,0,50,0,0,0,0,100,100,7.7,99.51,21.4,11
186,Shane Larkin,DAL,21,2,1,1,4.8,118.8,88.9,29.9,25,2,33.3,0,16.7,7.1,16.7,0,0,21.1,85.89,-2.7,16
186,Victor Claver,POR,25,2,0,2,3.6,37.5,68.8,-31.3,0,0,0,0,45.5,20.8,33.3,0,0,15,105.93,0,16
186,Wayne Ellington,DAL,26,2,1,1,6.8,103.8,85.2,18.7,25,1,18.2,0,16.7,7.7,18.2,50,58.1,30,93.53,12.5,26
199,Austin Daye,SAS,26,1,0,1,5.9,110,120,-10,0,0,0,0,14.3,8.3,0,0,0,20,81.82,-5.7,10
199,DJ White,CHA,27,1,0,1,2.6,50,0,50,0,0,0,0,40,33.3,100,0,0,25,82.03,40,4
199,Jannero Pargo,CHA,34,1,0,1,2.7,40,0,40,100,1,50,0,20,14.3,50,0,0,20,90,40,5
199,Nando De Colo,TOR,27,1,0,1,3.8,157.1,100,57.1,0,0,0,0,12.5,12.5,0,0,0,0,95.15,-7.1,7
199,Nemanja Nedovic,GSW,23,1,0,1,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,1800,-100,0
199,Solomon Hill,IND,23,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,44.04,0,1
