 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
150,Rafer Alston,HOU,31,4,2,2,31.5,100,104.8,-4.8,27.7,3,24.3,1.6,3.3,2.5,8.1,55.2,56.8,21.1,88.3,11.2,232
150,Walter Herrmann,DET,29,4,3,1,6.7,92,112.7,-20.7,0,0,0,3.2,0,1.8,0,37.5,43.4,10,93.59,-4.5,50
165,Adonal Foyle,ORL,33,3,2,1,3.5,45.5,154.5,-109.1,0,0,0,0,42.9,17.6,40,33.3,33.3,21.7,99.65,0,22
165,Billy Thomas,CLE,32,3,2,1,2.7,94.4,68.4,26,20,0,33.3,0,9.1,4.8,0,75,75,9.1,110.24,27,18
165,Dominic McGuire,WAS,22,3,1,2,5.1,100,87.5,12.5,14.3,0,50,6.7,11.8,9.4,0,0,56.8,2.9,101.24,10,32
165,Eddie Jones,DAL,36,3,0,3,7.2,97.6,123.3,-25.7,8.3,1,12.5,0,16.7,7.7,12.5,41.7,46.6,16.3,93.64,3.8,41
165,Grant Hill,PHX,35,3,0,3,22.6,88.5,98.6,-10.1,6.7,0,21.4,4.4,22,12.6,0,45.5,48.1,7.3,99.24,11.6,139
165,Jeremy Richardson,ATL,24,3,0,3,2.2,80,85.7,-5.7,0,0,0,0,0,0,0,25,25,20,107.63,-8.7,15
165,Juwan Howard,DAL,35,3,0,3,3.8,114.3,90.9,23.4,12.5,0,20,0,0,0,0,0,13.3,17.4,90.79,-16.1,21
165,Kevin Ollie,PHI,35,3,1,2,6.2,87.2,84.2,3,37.5,0,37.5,0,6.7,2.5,0,25,41,10.6,98.6,14.1,39
165,Kris Humphries,TOR,23,3,0,3,0.5,50,75,-25,0,0,0,0,0,0,0,0,0,0,116.48,0,4
165,Malik Allen,DAL,30,3,1,2,6,106.1,100,6.1,0,0,0,0,0,0,0,0,0,2.6,86.35,-10.6,33
165,Mike Harris,HOU,25,3,1,2,2.9,95,88.9,6.1,0,0,0,11.1,12.5,11.8,0,50,52.1,12.5,104.03,9.4,20
165,Nene,DEN,25,3,0,3,10,95.2,123,-27.7,5.3,0.5,7.7,10.7,16,13.2,15.4,55.6,63,17.1,98.77,8,63
165,Oleksiy Pecherov,WAS,22,3,1,2,2.7,83.3,73.7,9.6,0,0,0,0,11.1,5.3,0,0,53.2,11.1,108.73,20,18
165,Salim Stoudamire,ATL,25,3,0,3,9.3,100,114.5,-14.5,0,0,0,0,4.5,1.9,23.1,55.6,60.7,20,94.68,4.1,55
165,Steve Novak,HOU,25,3,1,2,7,105.3,110.3,-5,0,0,0,4.5,5.9,5.1,0,100,100,8.9,88.56,10.5,38
165,Yakhouba Diawara,DEN,25,3,0,3,2.5,100,65,35,0,0,0,0,11.1,5.9,0,40,40,27.8,121.17,7.7,18
181,JJ Redick,ORL,24,2,0,2,5.1,85,90,-5,0,0,0,0,10,4.3,0,0,0,17.4,93.66,-17.4,20
181,Jason Hart,UTA,30,2,1,1,2.8,33.3,100,-66.7,0,0,0,0,0,0,0,50,50,14.3,104.1,7.4,12
181,Joey Graham,TOR,26,2,0,2,0.9,0,75,-75,0,0,0,0,0,0,0,0,0,50,93.85,-200,3
181,Juan Dixon,DET,29,2,2,0,3.6,90.9,16.7,74.2,0,0,0,0,0,0,0,0,0,14.3,77.75,-100,11
181,Lou Amundson,PHI,25,2,0,2,5.2,126.3,75,51.3,0,0,0,33.3,15.4,25,0,50,51.2,19.2,90.58,17.3,19
181,Matt Bonner,SAS,28,2,2,0,4.5,93.3,106.3,-12.9,50,0,40,0,18.2,10.5,0,66.7,66.7,17.6,83.13,26.9,15
181,Pat Garrity,ORL,31,2,1,1,2.8,92.3,41.7,50.6,0,0,0,0,22.2,12.5,0,0,17.4,20,108.11,0,13
181,Shavlik Randolph,PHI,24,2,1,1,2,50,55.6,-5.6,0,0,0,0,0,0,0,0,54.3,30,114,0,10
181,Steven Hunter,DEN,26,2,0,2,2.3,90.9,45.5,45.5,0,0,0,0,40,20,0,0,0,9.1,115.62,9.1,11
181,Tyronn Lue,DAL,31,2,0,2,1.1,160,150,10,50,0,50,20,0,16.7,0,0,0,12.5,96.36,4.8,5
191,Antoine Wright,DAL,24,1,0,1,7.5,128.6,100,28.6,0,0,0,0,12.5,8.3,100,0,0,13.3,89.8,-4.3,14
191,Chris Mihm,LAL,28,1,1,0,2.8,66.7,200,-133.3,0,0,0,0,0,0,50,0,0,28.6,95.42,-44.4,6
191,Chucky Atkins,DEN,33,1,0,1,3,75,62.5,12.5,0,0,0,0,25,12.5,0,0,0,12.5,126.59,0,8
191,Coby Karl,LAL,25,1,1,0,2,33.3,120,-86.7,100,0,100,0,0,0,0,0,0,0,129.84,0,6
191,DJ Strawberry,PHX,23,1,1,0,4.6,11.1,100,-88.9,0,0,0,0,16.7,6.7,0,0,0,40,98.42,-88.9,9
191,Eric Piatkowski,PHX,37,1,1,0,1.6,50,33.3,16.7,0,0,0,0,0,0,0,0,0,0,75,100,2
191,Ira Newble,LAL,33,1,1,0,1.2,0,100,-100,0,0,0,0,0,0,0,0,0,0,104.35,0,3
191,J.J. Barea,DAL,24,1,0,1,5.3,100,120,-20,100,0,20,0,0,0,0,100,100,28.6,96,42.4,11
191,James Augustine,ORL,24,1,1,0,1.6,175,100,75,0,0,0,0,50,25,0,100,100,16.7,107.23,30,4
191,Loren Woods,HOU,30,1,0,1,1.1,100,66.7,33.3,0,0,0,50,0,50,0,100,100,25,110.77,71.4,2
191,Maceo Baston,TOR,32,1,0,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,87.27,200,1
191,Sean Marks,PHX,32,1,1,0,2.5,25,100,-75,0,0,0,0,0,0,0,0,0,0,76.8,0,4
