 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
153,Matt Carroll,DAL,28,4,1,3,3.4,84,100,-16,0,0,0,0,25,9.5,33.3,50,50,10.7,89.74,2.6,25
153,Othello Hunter,ATL,23,4,1,3,3.4,125,80,45,0,0,0,17.6,21.4,19.4,0,66.7,66.7,9.1,101.06,17.6,28
153,Rasheed Wallace,DET,34,4,0,4,30.5,86.2,113.3,-27.1,4.7,1,8.3,1.8,23.2,11.9,8.3,43.3,43.3,14.1,82.83,6.1,210
153,Richard Hamilton,DET,31,4,0,4,38.5,87.6,115.8,-28.1,27,2,21.5,1.3,6.8,3.9,10.8,37.3,41.8,24.3,82.97,6.4,267
153,Rodney Stuckey,DET,23,4,0,4,32,91,112.6,-21.7,35.6,3.5,22.1,1.7,6.3,3.9,6.3,39.3,44.7,30.2,83.03,9.4,221
153,Tayshaun Prince,DET,29,4,0,4,32.2,89.2,111.2,-21.9,7,1,13.5,0.8,11.9,6.1,13.5,27.8,27.8,12.6,83.4,1.5,223
153,Tyson Chandler,NOH,26,4,1,3,23.4,90.8,123.6,-32.8,4,0.25,8,9.3,15.9,12.5,32,50,51.2,12,90.05,0.8,173
153,Walter Herrmann,DET,30,4,0,4,5.5,117.5,95.2,22.3,11.8,0,20,4.5,0,2.6,0,50,50,16.7,89.12,6.2,40
153,Will Bynum,DET,26,4,0,4,19.6,103.7,117.2,-13.5,27,1.25,16.4,1.3,8.1,4.2,13.1,47.4,54.1,31.5,82.52,13.3,135
173,Amir Johnson,DET,22,3,0,3,4.2,121.7,76,45.7,0,0,0,6.7,16.7,11.1,0,100,100,3.4,91.31,6.7,23
173,Devin Brown,NOH,30,3,0,3,10.9,74.2,117.2,-42.9,0,0,0,6.9,10.7,8.8,25,37.5,45,16.9,95.71,2,66
173,Jamario Moon,MIA,29,3,2,1,13.3,94.7,100,-5.3,4.5,0.5,11.1,9.1,12.5,11.1,22.2,120,102,9.8,92.26,12.1,76
173,Jarron Collins,UTA,30,3,1,2,11.8,102.9,100,2.9,3.7,0,10,12.1,22.2,16.7,0,20,46.9,11.5,96.38,2.5,70
173,Kwame Brown,DET,27,3,0,3,16.1,93.9,119.3,-25.4,0,0,0,13.3,20,16.7,23.1,37.5,46.1,13.5,81.9,1.2,82
173,Linton Johnson,CHI,29,3,1,2,3.3,133.3,85,48.3,14.3,0,25,16.7,25,20,0,50,69.4,11.1,98.47,15.8,21
173,Marreese Speights,PHI,21,3,1,2,9.7,90.9,124.6,-33.7,0,0,0,10.3,13.6,11.8,0,42.9,51.4,14.5,92.32,4.1,55
173,Randolph Morris,ATL,23,3,2,1,2.8,53.3,100,-46.7,0,0,0,10,20,13.3,50,0,0,10.5,82.86,-11.1,15
173,Thomas Gardner,ATL,24,3,1,2,6.3,118.9,83.3,35.6,20,0,13.3,0,13.3,5.3,0,50,52.1,29.5,93.44,12.4,37
182,Aaron Gray,CHI,24,2,1,1,4.6,161.1,75,86.1,0,0,0,0,12.5,6.3,33.3,0,0,13.6,88.5,-5.2,18
182,Adonal Foyle,ORL,34,2,1,1,1.9,80,110,-30,0,0,0,0,33.3,14.3,50,0,0,20,124.25,-14.8,10
182,Dikembe Mutombo,HOU,43,2,1,1,9.9,111.8,83.3,28.4,0,0,0,8.3,34.8,25.7,0,0,0,2.6,85.21,9.1,34
182,Fabricio Oberto,SAS,34,2,1,1,10.8,100,78.9,21.1,0,0,0,11.1,10.5,10.8,20,66.7,77.3,25,83.4,21.2,37
182,Jacque Vaughn,SAS,34,2,1,1,10.6,111.1,74.4,36.8,36.4,0,33.3,0,0,0,0,40,45.8,19.5,84.71,9.8,36
182,Jerryd Bayless,POR,20,2,0,2,5.7,127.8,105.3,22.5,0,0,0,0,10,4.5,12.5,33.3,41,33.3,77.78,4.6,18
182,Leon Powe,BOS,25,2,1,1,12.2,71.7,101.9,-30.2,0,0,0,3.1,29.6,15.3,9.1,42.9,51.9,18.3,104.32,10.9,53
182,Mehmet Okur,UTA,30,2,0,2,21.7,104.9,114.5,-9.5,12.9,2,20,4.2,18.6,11,10,20.8,29.1,16.7,90.66,1.6,81
182,Morris Peterson,NOH,31,2,0,2,10.4,70,124.4,-54.4,14.3,0,12.5,5,11.8,8.1,0,30,44.4,16.3,93.84,3.7,40
182,Ronnie Price,UTA,26,2,0,2,8,129,115.6,13.4,45.5,0,31.3,14.3,0,7.9,0,30,36.8,27.5,94.25,8.6,31
182,Tim Thomas,CHI,32,2,1,1,7.6,96.4,103.4,-7,0,0,0,0,17.6,9.1,9.1,35,35,35.5,90.47,-4.2,28
193,Anthony Roberson,CHI,26,1,0,1,4.2,162.5,62.5,100,0,0,0,25,0,12.5,20,100,100,45.5,91.43,45.9,8
193,Dorell Wright,MIA,23,1,1,0,3.1,40,80,-40,0,0,0,0,0,0,0,0,0,0,78.26,0,5
193,Jeremy Richardson,ORL,25,1,0,1,2.4,120,83.3,36.7,0,0,0,0,0,0,50,0,0,28.6,108.49,-25,5
193,Michael Ruffin,POR,32,1,0,1,5.5,125,88.9,36.1,0,0,0,37.5,40,38.5,33.3,0,26.6,25,74.86,4,8
193,Ryan Bowen,NOH,33,1,0,1,1.6,80,75,5,0,0,0,0,0,0,0,0,0,16.7,132.24,0,5
193,Speedy Claxton,ATL,31,1,1,0,3.3,133.3,71.4,61.9,0,0,0,0,0,0,0,0,0,0,93.6,0,6
193,Tyronn Lue,ORL,32,1,1,0,3.9,110,109.1,0.9,0,0,0,0,0,0,0,125,125,20,130.68,27.8,10
