 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
151,Shawne Williams,NYK,25,4,0,4,25.3,104.5,97,7.5,8.3,1.25,13.5,3.6,11.1,7,10.8,54.2,58.1,13.6,94.94,8.8,200
151,Toney Douglas,NYK,25,4,0,4,28,94.3,115.1,-20.8,16.1,2.25,15.8,1.5,10.4,5.3,7,45.1,49.3,18.5,90.57,7.4,211
165,Arron Afflalo,DEN,25,3,1,2,28.4,91.5,102.9,-11.4,15.6,2.33,14.9,0,9.4,4.7,6.4,39.7,45.3,20.5,98.95,5.4,176
165,Dahntay Jones,IND,30,3,1,2,16.5,97.8,113.7,-15.8,10,0.67,7.1,3.8,0,1.9,10.7,45,54.3,23.4,91.07,6.2,93
165,Jamaal Magloire,MIA,33,3,2,1,5.9,91.2,133.3,-42.2,20,2,25,6.7,25,16.1,12.5,40,40,16.2,90.14,6.2,34
165,Nate Robinson,OKC,27,3,2,1,3.9,124,140,-16,12.5,0,11.1,0,0,0,0,42.9,50.8,30.8,101.69,5,25
165,Quincy Pondexter,NOH,23,3,0,3,2.8,105.9,93.8,12.1,16.7,0,14.3,0,14.3,5.9,0,16.7,16.7,28.6,93.18,-6.6,17
165,Rasual Butler,CHI,32,3,3,0,2.2,85.7,76.9,8.8,0,0,0,0,20,9.1,0,150,150,6.7,97.93,18.2,14
165,Roger Mason Jr.,NYK,30,3,0,3,18.5,109.1,100,9.1,9.1,3,13.6,5.4,2,3.8,4.5,52.8,52.8,15,95.25,3.9,110
165,Tiago Splitter,SAS,26,3,1,2,16.7,99,106.1,-7.2,3.4,0.5,5.3,13,17.5,14.9,10.5,62.5,57.7,16.4,92.92,11.8,96
165,Trey Johnson,LAL,26,3,1,2,3.9,68.2,104.5,-36.4,20,0,14.3,6.3,30,15.4,0,20,25.5,23.1,91.43,1.9,22
165,Von Wafer,BOS,25,3,2,1,1.7,72.7,100,-27.3,0,0,0,0,14.3,9.1,0,0,0,16.7,102.39,-7.7,11
175,Armon Johnson,POR,22,2,0,2,0.2,0,0,0,0,0,0,0,100,100,0,0,0,0,234.78,100,1
175,Marreese Speights,PHI,23,2,0,2,10.4,85.4,79.5,5.8,9.1,0,7.7,4.3,27.8,14.6,0,16.7,16.7,27.3,98.23,-4.9,41
175,Patrick Ewing,NOH,27,2,0,2,1,100,150,-50,0,0,0,0,0,0,0,150,150,20,103.68,21.4,5
175,Patty Mills,POR,22,2,0,2,2.6,72.7,33.3,39.4,0,0,0,0,12.5,7.7,33.3,0,0,25,107.05,-50,11
175,Royal Ivey,OKC,29,2,2,0,3.1,121.4,150,-28.6,33.3,0,33.3,0,16.7,9.1,0,150,150,14.3,109.86,21.1,14
175,Shaquille O'Neal,BOS,39,2,1,1,6,109.5,109.5,0,14.3,0,25,0,0,0,0,50,34.7,13,83.95,-10.7,21
175,T.J. Ford,IND,28,2,0,2,6.8,103.7,77.8,25.9,22.2,1,28.6,0,11.1,4.8,28.6,116.7,116.7,16.7,95.88,18,27
182,Andres Nocioni,PHI,31,1,0,1,10.4,68.4,105.3,-36.8,0,0,0,0,20,9.1,25,0,0,18.2,87.79,-30,19
182,Chauncey Billups,NYK,34,1,0,1,34.5,103.2,103.3,-0.1,18.2,1.33,21.1,0,5.4,3,15.8,36.4,42.1,20.8,85.55,3.2,62
182,Chris Duhon,ORL,28,1,1,0,3.9,111.1,111.1,0,0,0,0,0,0,0,0,75,86.8,27.3,110.77,25.8,9
182,Earl Barron,POR,29,1,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,79.56,0,0
182,Earl Clark,ORL,23,1,1,0,6,71.4,123.1,-51.6,50,0,25,22.2,40,28.6,0,33.3,33.3,18.8,107.7,25,14
182,Etan Thomas,ATL,33,1,1,0,6.6,115.4,146.2,-30.8,0,0,0,12.5,0,11.1,0,0,0,11.8,94.55,-10.4,13
182,Gary Forbes,DEN,26,1,0,1,2.2,100,50,50,0,0,0,0,100,33.3,0,0,0,25,88.62,0,4
182,Kosta Koufos,DEN,22,1,0,1,2.2,100,50,50,0,0,0,0,0,0,0,100,100,25,88.62,40,4
182,Luke Walton,LAL,31,1,0,1,4.3,60,88.9,-28.9,0,0,0,0,25,7.7,50,0,0,30.8,105.64,-35.3,10
182,Malik Allen,ORL,33,1,1,0,7.3,73.3,120,-46.7,0,0,0,0,16.7,5.9,0,0,26.6,11.1,98.63,-9.1,15
182,Steve Novak,SAS,28,1,0,1,5.7,100,83.3,16.7,0,0,0,0,16.7,7.1,0,0,0,0,100.76,4.3,12
182,Theo Ratliff,LAL,38,1,0,1,0.9,250,100,150,0,0,0,0,100,100,0,0,0,0,133.09,12.5,2
182,Troy Murphy,BOS,31,1,1,0,3.1,57.1,133.3,-76.2,0,0,0,25,0,12.5,0,0,0,0,102.3,4.8,7
