 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
155,Jevon Carter,MIL,27,4,1,3,12.3,103.8,117,-13.2,10.5,0,30.8,0,11.8,4.7,0,27.8,27.8,7.8,102.72,2.7,105
155,Joe Harris,BKN,31,4,0,4,10.9,98.9,89,9.9,0,0,0,0,11.9,6,17.6,19.2,25.2,17.2,93.99,-3.9,89
155,Justin Champagnie,BOS,22,4,4,0,2.6,109.5,109.5,0,0,0,0,0,0,0,0,25,25,17.4,96.46,-7.9,21
155,Kenneth Lofton Jr.,MEM,20,4,2,2,3,59.3,100,-40.7,25,0,10,5.9,18.2,10.7,0,37.5,39.4,30,105.12,10.8,27
155,Kyle Anderson,MIN,29,4,1,3,25.9,103.8,115.4,-11.7,26.5,3,32.7,2.9,14.1,8.2,10.9,53.3,55.1,16,99,9.9,213
155,Mikal Bridges,BKN,26,4,0,4,39.4,102.7,117.1,-14.4,20.8,2,14.4,1.3,12.4,6.7,7.2,49.4,53.9,29.3,90.57,12,296
155,Nic Claxton,BKN,24,4,0,4,29.2,100.9,110.6,-9.7,8.6,2,16.2,4.8,21.1,13.7,8.1,72,71.4,12.9,92.39,13.7,223
155,Pat Connaughton,MIL,30,4,1,3,22.1,107.4,114.4,-6.9,12.3,3.5,17.1,4,19.5,10.9,4.9,75,75.6,15.7,104.02,13.8,188
155,Royce O'Neale,BKN,30,4,0,4,29.5,95.1,112.4,-17.4,20,3.5,29.8,3.4,11.9,7.5,8.5,31,33.5,13.4,91.3,4.4,224
155,Spencer Dinwiddie,BKN,30,4,0,4,39.8,105.3,115.2,-9.9,28.3,2.17,26.3,0.7,7.3,4.2,12.1,50,54.4,22.5,91.25,9.1,303
155,Terence Davis,SAC,26,4,2,2,14.4,119,124.8,-5.8,13.6,3,20.7,3.5,11.9,7.8,6.9,55,57.5,15.9,104.5,5.1,126
155,Ziaire Williams,MEM,21,4,2,2,3,59.3,100,-40.7,40,1,18.2,0,18.2,7.1,18.2,35.7,35.7,30,104.39,2.5,27
175,Chimezie Metu,SAC,26,3,1,2,2,136.4,63.6,72.7,0,0,0,12.5,0,8.3,33.3,0,43.1,17.6,86.18,-2.9,11
175,Furkan Korkmaz,PHI,25,3,1,2,3.8,95.7,104.5,-8.9,12.5,1,20,0,11.1,5.9,20,0,34.7,16.7,95.86,2.6,23
175,Giannis Antetokounmpo,MIL,28,3,0,3,30.5,104.9,113.7,-8.9,34,1.14,16.7,8.2,26,17.1,14.6,52.8,52.5,34.2,107.61,14.3,206
175,Marcus Morris Sr.,LAC,33,3,0,3,22.8,103.3,134.7,-31.4,0,0,0,1.3,15.3,8.1,3.1,37.9,42.3,18.7,104.8,4.1,152
175,Mo Bamba,LAL,25,3,2,1,3.4,100,60.9,39.1,14.3,0,33.3,0,20,11.5,0,0,0,8.7,105.97,7,22
175,PJ Dozier,SAC,26,3,1,2,2,136.4,63.6,72.7,0,0,0,12.5,25,16.7,0,66.7,66.7,35.3,86.18,37.1,11
175,Patrick Baldwin Jr.,GSW,20,3,1,2,3.8,88,104,-16,11.1,0,25,0,21.4,10.3,0,0,0,10.3,104.5,2.1,25
175,Ricky Rubio,CLE,32,3,0,3,5.7,76.5,94.3,-17.8,30,0.6,33.3,11.1,21.1,16.2,55.6,0,0,15.4,97.32,-4,34
175,Seth Curry,BKN,32,3,0,3,19.4,99.1,115.3,-16.2,18.8,6,22.2,0,5.8,3,3.7,60.5,61.5,17.5,93.4,9.4,115
184,Cam Thomas,BKN,21,2,0,2,7.8,82.8,127.6,-44.8,14.3,1,11.1,0,8.3,3.7,11.1,42.9,42.9,24.2,88.96,2.4,29
184,DaQuan Jeffries,NYK,25,2,1,1,2.3,27.3,81.8,-54.5,0,0,0,0,0,0,0,0,0,0,115.07,-50,11
184,Day'Ron Sharpe,BKN,21,2,0,2,9.8,115,144.7,-29.7,33.3,2.5,45.5,15.4,30.8,23.1,18.2,66.7,77.3,14,95.28,9.9,40
184,Dean Wade,CLE,26,2,0,2,5.6,61.5,85.7,-24.2,0,0,0,0,20,11.1,0,0,53.2,7.4,116.41,17.4,26
184,Goran Dragic,MIL,37,2,1,1,3.6,100,131.3,-31.3,20,0,20,0,0,0,0,0,53.2,23.5,105.69,7.2,16
184,Jordan McLaughlin,MIN,27,2,1,1,7.1,62.1,93.5,-31.5,28.6,0,33.3,0,15.4,6.9,0,0,0,13.3,102.06,-4.6,29
184,Kawhi Leonard,LAC,32,2,1,1,40.2,114.9,119.8,-4.9,28.6,2,17.4,3.4,15.6,8.6,8.7,61.4,67,28.5,100.02,18.7,168
184,Lamar Stevens,CLE,25,2,0,2,4.4,105,70,35,0,0,0,0,23.1,15.8,0,75,86.8,14.3,108.88,25.9,20
184,MarJon Beauchamp,MIL,22,2,1,1,2.6,108.3,118.2,-9.8,0,0,0,0,20,10,0,83.3,83.3,23.1,106.15,17.9,12
184,Meyers Leonard,MIL,31,2,1,1,2.6,108.3,118.2,-9.8,0,0,0,0,20,10,0,0,0,7.7,106.15,0,12
184,Montrezl Harrell,PHI,29,2,2,0,3.5,85.7,107.1,-21.4,0,0,0,0,20,11.1,0,0,0,21.4,96.69,-7.3,14
184,Nathan Knight,MIN,25,2,0,2,2.4,63.6,111.1,-47.5,0,0,0,14.3,0,8.3,20,25,25,38.5,101.48,-8.3,11
184,Raul Neto,CLE,31,2,1,1,3.5,81.3,100,-18.8,25,0.5,20,0,0,0,40,0,26.6,23.5,114.78,-18.2,16
184,Robert Covington,LAC,32,2,0,2,6,100,133.3,-33.3,25,0,40,0,16.7,7.4,0,0,0,11.1,86.12,-1.3,22
184,Robin Lopez,CLE,35,2,1,1,3,92.9,71.4,21.4,0,0,0,25,0,7.1,20,100,103.1,33.3,111.07,34.4,14
184,Thanasis Antetokounmpo,MIL,30,2,1,1,2.6,108.3,118.2,-9.8,0,0,0,0,0,0,0,0,0,0,106.15,0,12
184,Udonis Haslem,MIA,43,2,1,1,1.5,28.6,100,-71.4,0,0,0,0,50,14.3,0,0,0,37.5,113.39,-21.1,7
184,Victor Oladipo,MIA,31,2,1,1,22.7,120,118.8,1.3,6.1,1,8.3,3.1,11.5,8.3,8.3,57.9,56.6,22,100.96,6.8,95
184,Wesley Matthews,MIL,36,2,0,2,20.6,102.3,137.1,-34.8,3.8,0,10,2,5.9,3.6,0,66.7,66.7,9,102.94,5.7,88
203,Aaron Holiday,ATL,26,1,1,0,3.9,157.1,175,-17.9,50,1,50,0,0,0,50,0,0,14.3,92.7,0,7
203,Amir Coffey,LAC,26,1,0,1,1,0,100,-100,0,0,0,0,0,0,0,0,0,0,74.23,0,1
203,Blake Griffin,BOS,34,1,0,1,5.9,107.7,116.7,-9,0,0,0,14.3,14.3,14.3,0,0,0,6.7,101.98,-5.2,13
203,Brandon Boston Jr.,LAC,21,1,0,1,1,0,100,-100,0,0,0,0,0,0,100,0,0,100,74.23,0,1
203,David Duke Jr.,BKN,23,1,0,1,4.7,77.8,110,-32.2,0,0,0,0,0,0,25,33.3,33.3,36.4,96.68,-15.4,9
203,Derrick Rose,NYK,34,1,1,0,2.5,28.6,128.6,-100,100,0,20,0,0,0,0,0,0,57.1,134.4,-46.2,7
203,Dewayne Dedmon,PHI,33,1,0,1,5,90.9,140,-49.1,0,0,0,0,50,16.7,50,0,0,16.7,100.8,-9.8,11
203,Edmond Sumner,BKN,27,1,0,1,4.5,77.8,110,-32.2,33.3,0,100,0,0,0,0,0,0,0,102.47,7.7,9
203,Jason Preston,LAC,23,1,0,1,1,0,100,-100,0,0,0,0,0,0,0,0,0,0,74.23,0,1
203,Josh Minott,MIN,20,1,0,1,6.3,61.5,85.7,-24.2,0,0,0,0,0,0,50,0,0,14.3,102.59,-2.6,13
203,Patty Mills,BKN,34,1,0,1,5.3,70,88.9,-18.9,0,0,0,0,0,0,0,0,0,16.7,86.04,-33.3,10
203,Thomas Bryant,DEN,25,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,96.64,0,1
203,Tyler Herro,MIA,23,1,1,0,19.5,132.6,100,32.6,11.1,2,16.7,0,9.5,5.4,8.3,66.7,66.7,21.3,107.26,12.7,43
203,Wendell Moore Jr.,MIN,21,1,0,1,2.1,60,40,20,0,0,0,0,0,0,100,0,0,20,116.13,-40,5
203,Yuta Watanabe,BKN,28,1,0,1,4.7,77.8,110,-32.2,0,0,0,0,33.3,12.5,25,75,52.1,36.4,96.68,0,9
