 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
145,Gordon Hayward,UTA,22,4,0,4,30.6,91.7,117.5,-25.8,15.8,4,21.4,1.5,8,4.5,5.4,19.7,36.2,15.9,94.2,4.8,241
145,Hamed Haddadi,MEM,27,4,2,2,5.2,108.3,97.2,11.1,6.7,1,20,20.8,21.1,20.9,20,100,86.8,8.2,83.46,14,36
145,Ian Mahinmi,DAL,25,4,0,4,17.5,103.5,100.7,2.8,0,0,0,14.1,13.8,14,4.8,64.3,73.5,13.4,94.8,12,142
145,Jamaal Tinsley,UTA,34,4,0,4,16.2,91.4,108.6,-17.2,31.6,2,30,0,3.6,1.4,15,27.5,34.5,16.8,95.01,1.6,128
145,Jason Kidd,DAL,39,4,0,4,35.9,107.4,109,-1.6,27.3,2.18,30,2,16.5,8.8,13.8,45.1,50.7,17,94.25,12.1,285
145,Jason Terry,DAL,34,4,0,4,34.7,94.8,109.4,-14.6,22.7,1.88,21.1,0.8,6.6,3.6,11.3,56.8,57.9,18.5,92.47,8,270
145,Jeff Ayres,IND,25,4,3,1,2.1,66.7,131.3,-64.6,0,0,0,0,33.3,10,0,33.3,33.3,13,95.29,0,18
145,Josh Harrellson,NYK,23,4,1,3,6.2,93.5,74.5,19,0,0,0,11.5,16.7,14.3,16.7,44.4,50.6,21.1,89.82,8.2,46
145,Josh Howard,UTA,32,4,0,4,15.7,76.2,123,-46.8,12.5,2,16,5.7,16.9,10.9,8,32.4,39.1,15.1,96.25,6.8,126
145,Lance Stephenson,IND,21,4,3,1,3,76.9,136,-59.1,20,0.5,8.3,0,0,0,16.7,27.8,30.4,34.4,102.03,-10.4,26
145,Paul Millsap,UTA,27,4,0,4,34.7,88.6,111.5,-22.9,2.7,0.22,2.7,9.9,20.6,14.6,12.3,37,39.3,21.6,93.62,6.9,273
145,Shawn Marion,DAL,34,4,0,4,35,98.6,105.1,-6.6,5.1,0.4,6.8,6,18.7,11.7,16.9,47.5,52.9,17.1,94.12,7.7,277
145,Terrel Harris,MIA,24,4,2,2,2.5,110,105.3,4.7,0,0,0,0,21.4,14.3,0,50,66.5,19,94.85,17.6,20
145,Troy Murphy,LAL,32,4,0,4,3.6,112.9,90.6,22.3,0,0,0,0,20,10.3,66.7,150,150,8.8,103.82,7.4,31
145,Vince Carter,DAL,35,4,0,4,26.8,87.9,109.2,-21.3,2,0.17,1.9,4.5,18.1,10.8,11.5,32.9,37.1,21.1,94.41,3.8,215
178,Al Horford,ATL,26,3,1,2,35.9,99,99,0,14,0.67,13.8,5.4,20.8,13.3,20.7,58.8,61.3,22.6,86.43,13.5,195
178,Blake Ahearn,UTA,28,3,0,3,2.5,150,93.8,56.3,33.3,0,40,0,0,0,0,83.3,83.3,15.8,94.84,17.1,14
178,Christian Eyenga,LAL,23,3,1,2,3.1,122.7,81.8,40.9,14.3,1,20,11.1,11.1,11.1,20,66.7,58.1,16,114.64,5.5,22
178,Dexter Pittman,MIA,24,3,1,2,2.5,106.3,93.3,12.9,16.7,0,33.3,0,0,0,0,0,0,11.8,97.66,-8.3,16
178,Jimmy Butler,CHI,22,3,0,3,1.4,50,137.5,-87.5,0,0,0,0,0,0,0,0,0,0,94.23,-9.5,8
178,Joakim Noah,CHI,27,3,1,2,33,105.3,107.5,-2.2,15,9,22,10.6,20,15.6,2.4,73.1,73,15,90.32,18.5,187
178,Kosta Koufos,DEN,23,3,1,2,8.6,73.6,117.3,-43.7,0,0,0,12.5,30.4,20,50,33.3,33.3,9.5,97.55,1.7,53
185,Brian Cardinal,DAL,35,2,0,2,4.3,93.8,76.5,17.3,0,0,0,0,27.3,15,0,75,75,11.1,91.79,24.4,16
185,Jeremy Evans,UTA,24,2,0,2,3.7,146.2,100,46.2,14.3,0,33.3,0,50,25,0,0,53.2,12.5,90.81,14.5,13
185,Jordan Hamilton,DEN,21,2,1,1,2.6,85.7,107.1,-21.4,0,0,0,0,0,0,25,66.7,66.7,26.7,130.49,8,14
185,Julyan Stone,DEN,23,2,1,1,2.6,85.7,107.1,-21.4,50,0,50,20,0,10,0,50,50,13.3,130.49,14,14
185,Rodrigue Beaubois,DAL,24,2,0,2,5.9,117.4,65.2,52.2,20,2,40,0,7.1,3.6,20,0,0,10.3,93.16,-3.8,23
185,Sam Young,PHI,27,2,0,2,2,100,75,25,0,0,0,0,0,0,0,0,0,18.2,89.63,-17.4,7
185,Sean Williams,BOS,25,2,0,2,3.1,118.2,83.3,34.8,0,0,0,0,20,10,100,0,0,7.7,90.25,-6.1,11
185,Vladimir Radmanovic,ATL,31,2,0,2,7.6,74.2,48.4,25.8,12.5,0,20,0,5.9,2.4,0,0,0,11.1,97.31,-22.2,31
185,Xavier Silas,PHI,24,2,0,2,1.9,114.3,42.9,71.4,0,0,0,25,50,33.3,0,100,100,11.1,88.03,58.3,7
194,Derrick Rose,CHI,23,1,1,0,37.2,111,102.7,8.2,40.9,1.8,23.7,9.1,13.6,11.7,13.2,45.7,48.2,34.1,94.15,15.3,73
194,Iman Shumpert,NYK,22,1,0,1,19.3,61.1,135.1,-74,0,0,0,0,6.7,3.1,33.3,0,0,7.1,90.7,-8.7,36
194,Ish Smith,ORL,23,1,0,1,4.6,80,70,10,0,0,0,0,16.7,10,0,0,0,0,103.97,11.1,10
194,Jerome Jordan,NYK,25,1,0,1,3.7,57.1,87.5,-30.4,0,0,0,33.3,0,22.2,0,50,50,20,97.3,33.3,7
194,Josh Selby,MEM,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,1
194,Justin Harper,ORL,22,1,0,1,4.6,80,70,10,0,0,0,0,0,0,0,0,0,10,103.97,-7.4,10
194,Kelenna Azubuike,DAL,28,1,0,1,4.9,111.1,0,111.1,0,0,0,16.7,0,7.7,25,50,50,36.4,88.77,16.7,9
194,Nikola Vucevic,PHI,21,1,0,1,2.9,100,40,60,0,0,0,0,100,14.3,0,0,26.6,25,84.21,0,5
194,Toney Douglas,NYK,26,1,0,1,8.4,100,123.1,-23.1,25,0,50,0,0,0,0,100,100,7.1,77.6,10.3,14
194,Von Wafer,ORL,26,1,0,1,6,83.3,92.3,-9,0,0,0,0,14.3,8.3,16.7,60,60,50,100.56,17.1,12
194,Yi Jianlian,DAL,24,1,0,1,4.9,111.1,0,111.1,0,0,0,0,28.6,15.4,0,33.3,29.1,27.3,88.77,22.2,9
