 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
151,Stephen Jackson,CHA,32,4,0,4,39,95.4,110.3,-14.9,20,0.88,13.8,4.3,10,7.2,15.6,38.1,45.9,29.2,86.51,7.6,281
151,Theo Ratliff,CHA,37,4,0,4,11.8,85.2,101.2,-16,4.5,0.5,8.3,0,6.8,3.7,16.7,37.5,39.4,12.5,84.77,-8.7,81
151,Tyrus Thomas,CHA,23,4,0,4,16.9,105.9,104.9,1,6.7,0.5,6.1,10.5,29.6,19.8,12.1,62.5,65.7,22.6,85.49,21.8,119
151,Tyson Chandler,CHA,27,4,0,4,15,102.9,92.6,10.3,6.3,0.5,11.1,5.7,12.3,9.1,22.2,54.5,56.8,13.6,84.45,1.7,103
166,Brandon Roy,POR,25,3,1,2,27.6,91.5,115.1,-23.6,13.2,1.67,11.1,2.1,7.1,4.3,6.7,33.3,39.2,22.5,88.28,2.3,153
166,Charlie Bell,MIL,31,3,2,1,2.7,110,130,-20,0,0,0,0,0,0,0,0,0,9.1,117.6,-11.4,20
166,DJ Mbenga,LAL,29,3,2,1,4.1,91.7,70.4,21.3,14.3,0,14.3,0,35.7,19.2,0,33.3,38.8,22.2,100.37,22.2,24
166,Earl Clark,PHX,22,3,3,0,4.2,71.4,88,-16.6,20,0.5,14.3,0,12.5,5.9,28.6,33.3,51.5,16.7,99.88,14.6,28
166,Hakim Warrick,CHI,27,3,0,3,10.3,95.4,103.1,-7.7,0,0,0,8.6,7.1,7.9,12.5,18.2,33,21.6,100.8,-2.3,65
166,Jason Collins,ATL,31,3,1,2,3.2,89.5,105.3,-15.8,0,0,0,21.4,16.7,19.2,16.7,60,60,25,95,-2.2,19
166,Jawad Williams,CLE,27,3,2,1,1.4,22.2,62.5,-40.3,0,0,0,0,0,0,0,0,0,20,98.39,-100,9
166,Jeff Ayres,POR,23,3,0,3,5.5,109.4,94.3,15.1,0,0,0,11.1,0,5.4,14.3,50,60.8,18.9,97.06,13.5,32
166,Leon Powe,CLE,26,3,1,2,2.9,66.7,122.2,-55.6,0,0,0,11.1,14.3,12.5,14.3,25,43.4,35,99.27,-5.8,18
166,Patty Mills,POR,21,3,0,3,4.1,116.7,100,16.7,42.9,3,37.5,0,0,0,12.5,62.5,67.6,16.1,98.98,11.5,24
166,Randolph Morris,ATL,24,3,0,3,3.3,136.8,85,51.8,0,0,0,9.1,5.9,7.1,0,50,61.5,8.7,93.44,1.7,19
166,Royal Ivey,MIL,28,3,1,2,3.6,104.5,121.7,-17.2,33.3,2,22.2,0,0,0,11.1,33.3,33.3,28,101.41,1.3,22
178,Adam Morrison,LAL,25,2,1,1,6.5,88.5,92.3,-3.8,25,0,10,11.8,20,15.6,0,44.4,44.4,30,95.6,15,26
178,Andrei Kirilenko,UTA,29,2,0,2,14.8,105.5,122.4,-17,0,0,0,8.6,9.7,9.1,0,50,52.7,14.5,91.91,10.8,55
178,Chris Richard,CHI,25,2,0,2,2.5,109.1,61.5,47.6,0,0,0,14.3,33.3,23.1,0,0,0,0,114.06,11.6,11
178,DeShawn Stevenson,DAL,29,2,2,0,3.1,35.7,69.2,-33.5,0,0,0,0,0,0,0,0,0,20,103.29,-333.3,14
178,Derrick Brown,CHA,22,2,0,2,0.5,66.7,75,-8.3,0,0,0,0,0,0,0,100,100,33.3,185.29,28.6,3
178,Dwayne Jones,PHX,27,2,2,0,4.8,81.8,95,-13.2,0,0,0,7.7,30.8,19.2,20,50,66.5,17.9,104.82,30.2,22
178,Etan Thomas,OKC,32,2,1,1,8.7,100,109.1,-9.1,0,0,0,5.6,15,10.5,12.5,83.3,87.2,22.9,90.77,21.2,33
178,Ian Mahinmi,SAS,23,2,1,1,9.3,71.8,80.5,-8.7,0,0,0,0,8.3,4.4,20,50,58,23.3,103.27,8.9,39
178,Jannero Pargo,CHI,30,2,0,2,3.8,86.7,62.5,24.2,33.3,0,16.7,0,0,0,0,30,30,31.3,99.02,0,15
178,Stephen Graham,CHA,28,2,0,2,2.3,70,72.7,-2.7,33.3,1,16.7,0,0,0,16.7,0,0,41.7,110.81,-33.3,10
178,Travis Diener,POR,28,2,0,2,3.7,100,113.3,-13.3,50,0,100,0,0,0,0,0,0,0,94.91,8.2,14
189,Anthony Carter,DEN,35,1,0,1,6.9,127.3,115.4,11.9,60,0,75,0,0,0,0,0,0,8.3,83.88,7.8,11
189,Anthony Johnson,ORL,35,1,1,0,4.8,188.9,150,38.9,40,0,50,0,0,0,0,50,50,16.7,85.89,11.8,9
189,Brian Scalabrine,BOS,32,1,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,112.28,0,2
189,Byron Mullens,OKC,21,1,1,0,4.2,33.3,87.5,-54.2,0,0,0,0,0,0,0,0,17.4,33.3,96.38,-40,9
189,Devin Brown,CHI,31,1,0,1,2.3,100,33.3,66.7,0,0,0,0,33.3,14.3,0,100,69.4,16.7,117.33,36.4,5
189,Jamaal Magloire,MIA,32,1,0,1,4.5,144.4,88.9,55.6,0,0,0,0,14.3,11.1,33.3,0,0,33.3,96,-15.4,9
189,James Jones,MIA,29,1,0,1,8.6,137.5,94.1,43.4,0,0,0,0,0,0,33.3,0,53.2,15,91.91,-3.8,16
189,Kevin Ollie,OKC,37,1,1,0,5.5,54.5,130,-75.5,0,0,0,0,0,0,0,0,0,9.1,92.48,-9.1,11
189,Kyle Weaver,OKC,24,1,0,1,12,122.7,100,22.7,18.2,0,33.3,0,14.3,8,0,25,25,16.7,90,2.1,22
189,Matt Carroll,DAL,29,1,1,0,4.7,50,70,-20,0,0,0,0,25,9.1,0,100,100,9.1,101.77,600,10
189,Mehmet Okur,UTA,31,1,0,1,11,139.1,140.9,-1.8,0,0,0,11.1,14.3,12.5,25,125,121.5,16,98.18,13.3,23
