 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
142,Vince Carter,NJN,28,4,0,4,45.2,98.6,110.1,-11.6,25.8,1.53,15.4,4.5,16.1,9.6,10.1,39.6,47.8,30.7,93.63,13.2,351
142,Wesley Person,DEN,34,4,1,3,13.3,88.8,96.3,-7.5,3.1,1,6.3,1.9,0,0.9,6.3,53.6,53.6,12.7,96.62,6.1,107
165,Bryon Russell,DEN,34,3,0,3,2.4,94.1,120,-25.9,0,0,0,0,0,0,0,0,64.7,10.5,105.76,12.9,17
165,Dahntay Jones,MEM,24,3,0,3,23.8,116.2,121.3,-5.1,1.9,0.5,3.8,3,12.7,7.4,7.7,45.2,48.3,16.3,91.62,3,136
165,Eddie House,SAC,27,3,0,3,7.4,93.3,95.1,-1.8,30.8,4,28.6,4.3,5,4.7,7.1,43.8,50.7,20,93.53,9.6,45
165,Jabari Smith,NJN,28,3,0,3,1.1,62.5,171.4,-108.9,0,0,0,0,0,0,0,0,0,0,107.52,-13.8,8
165,Jared Reiner,CHI,23,3,2,1,2.4,68.8,105.9,-37.1,0,0,0,22.2,14.3,18.8,50,0,0,10,112.34,-33.3,16
165,Keith Van Horn,DAL,29,3,1,2,11.3,133.3,124.6,8.7,5.3,1,4.8,11.1,12,11.5,4.8,46.7,58,26.3,87.66,10.1,63
165,Kwame Brown,WAS,23,3,1,2,20.1,95.1,116.1,-21,8.8,1.5,13.6,5.7,16.4,10.9,9.1,38.5,44.2,13.5,98.28,6.5,123
165,Laron Profit,WAS,27,3,2,1,1.7,70,109.1,-39.1,33.3,0,33.3,0,25,12.5,0,0,0,20,100.5,0,10
165,Maurice Evans,SAC,26,3,1,2,18.7,127,109.2,17.9,6.5,0,20,3.9,10,6.9,0,70,73.8,9.6,94.09,8.8,111
165,Rodney Buford,NJN,27,3,0,3,0.9,33.3,160,-126.7,0,0,0,0,0,0,0,0,0,0,99.06,0,6
165,Steven Smith,MIA,36,3,1,2,2.1,100,83.3,16.7,0,0,0,0,0,0,0,0,0,12.5,106.3,-14.3,16
165,Stromile Swift,MEM,25,3,0,3,16.2,115.6,120.2,-4.7,3.7,0.5,3.8,15.2,17.5,16.3,7.7,60,60.7,23.8,90.65,13.5,90
165,Zoran Planinic,NJN,22,3,0,3,0.9,33.3,160,-126.7,0,0,0,0,0,0,0,0,0,0,99.06,0,6
178,Billy Thomas,NJN,29,2,0,2,0.6,0,250,-250,0,0,0,0,0,0,0,0,0,33.3,94.86,-14.3,3
178,Bonzi Wells,MEM,28,2,0,2,13.1,93.8,104.4,-10.7,25,3,18.8,0,15.4,7.3,6.3,44.4,60.1,24.5,85.52,20.1,48
178,Eduardo Najera,DEN,28,2,0,2,6,68.2,120.8,-52.7,20,1,25,10,9.1,9.5,25,0,0,12.5,91.8,-4.2,22
178,Greg Ostertag,SAC,32,2,0,2,12.7,106.5,97.9,8.6,0,0,0,14.3,19.2,16.7,40,100,100,8.8,87.82,11.5,46
178,John Salmons,PHI,25,2,0,2,1.8,150,60,90,33.3,0,100,0,0,0,0,0,0,0,118.25,6.9,8
178,Josh Davis,PHI,24,2,0,2,2.2,120,72.7,47.3,0,0,0,0,20,12.5,0,0,0,10,113.68,-5.4,10
178,Moochie Norris,HOU,31,2,1,1,3.3,45.5,140,-94.5,0,0,0,0,0,0,0,0,0,8.3,77.12,-5.6,11
185,Antonio Burks,MEM,25,1,0,1,2.6,160,220,-60,33.3,0,100,0,0,0,0,0,0,0,91.14,4.5,5
185,Bo Outlaw,PHX,34,1,1,0,2.5,133.3,133.3,0,33.3,0,50,0,0,0,0,0,0,16.7,116.76,8,6
185,Clar. Weatherspoon,HOU,34,1,1,0,0.2,0,100,-100,0,0,0,0,0,0,0,0,0,0,153.19,100,0
185,Francisco Elson,DEN,29,1,0,1,6.2,90.9,90,0.9,0,0,0,0,42.9,23.1,0,0,0,7.7,80.86,13.3,11
