 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
160,Carlos Arroyo,ORL,27,3,0,3,13.4,104.4,102.9,1.5,28.6,6,27.3,5.3,6.4,5.9,4.5,35.7,40.3,20.3,81.72,9.2,68
160,Eddie Jones,MIA,35,3,0,3,22.2,89.1,103.7,-14.7,11.9,5,27.8,1.4,7.9,4.5,5.6,27.8,43,8.6,97.86,3.1,137
160,Kirk Snyder,HOU,24,3,2,1,3.1,43.8,160,-116.3,0,0,0,0,16.7,4.8,25,33.3,33.3,21.1,81.16,0,16
160,Luke Jackson,TOR,25,3,1,2,3.8,121.7,60.9,60.9,11.1,1,20,11.1,50,29.4,20,0,113.6,14.8,97.41,26.2,23
160,Maurice Ager,DAL,23,3,1,2,8.2,95.6,102.3,-6.8,0,0,0,4.8,8,6.5,0,66.7,64.4,22.4,86.32,16.7,45
160,Pat Burke,PHX,33,3,2,1,2.4,115.4,114.3,1.1,0,0,0,0,16.7,9.1,0,50,50,14.3,91.7,-2,13
160,Scot Pollard,CLE,32,3,1,2,0.9,120,71.4,48.6,0,0,0,0,0,0,0,0,0,0,101.95,-8.3,5
170,Andray Blatche,WAS,20,2,0,2,12.4,88.9,106.3,-17.4,0,0,0,9.7,13.8,11.7,14.3,66.7,69.9,13.5,90.13,13.7,45
170,Darrick Martin,TOR,36,2,1,1,4.1,105.3,72.2,33,50,0,40,0,12.5,7.1,0,0,34.7,14.3,109.58,15,19
170,Donell Taylor,WAS,24,2,0,2,8.6,93.8,90.9,2.8,33.3,2,33.3,0,16.7,8.1,16.7,16.7,23.3,20.5,90.79,1.9,32
170,Gary Payton,MIA,38,2,0,2,15.9,86.2,103.3,-17.1,15,0.75,30,0,14.3,7.1,40,0,0,11.1,88.8,-3.3,58
170,J.J. Barea,DAL,23,2,1,1,1.8,44.4,42.9,1.6,0,0,0,0,0,0,0,0,0,11.1,108.68,50,9
170,John Lucas III,HOU,24,2,0,2,4.2,106.7,82.4,24.3,0,0,0,0,0,0,66.7,0,0,16.7,92.49,-11.8,15
170,Marcus Banks,PHX,25,2,2,0,3.4,123.1,142.9,-19.8,20,0,25,0,0,0,0,0,34.7,23.1,94.6,3.4,13
170,Nazr Mohammed,DET,29,2,0,2,2.9,69.2,33.3,35.9,0,0,0,16.7,25,21.4,0,50,75.3,18.8,104.65,366.7,13
178,Anthony Carter,DEN,32,1,0,1,14,116.7,140,-23.3,28.6,2,28.6,0,12.5,6.3,14.3,100,90.1,20,84.08,11.5,24
178,Bernard Robinson,NJN,26,1,1,0,5.8,41.7,118.2,-76.5,100,2,50,0,20,9.1,25,0,0,16.7,95.45,0,12
178,CJ Miles,UTA,20,1,0,1,2.8,120,66.7,53.3,0,0,0,0,0,0,0,0,56.8,12.5,94.29,0,5
178,Calvin Booth,WAS,31,1,0,1,18.4,106.1,103,3,7.7,1,20,13.3,11.8,12.5,20,66.7,66.7,10.5,86.31,6.5,33
178,Dorell Wright,MIA,21,1,0,1,0.8,0,200,-200,0,0,0,0,0,0,0,0,0,0,90.95,0,2
178,Eric Piatkowski,PHX,36,1,1,0,3,133.3,116.7,16.7,0,0,0,0,0,0,0,100,100,16.7,97.63,14.3,6
178,JJ Redick,ORL,23,1,0,1,10.6,86.4,100,-13.6,28.6,2,40,0,0,0,20,75,75,10.3,94.96,4.9,22
178,Jake Tsakalidis,HOU,28,1,0,1,2.8,200,28.6,171.4,0,0,0,33.3,75,57.1,0,0,113.6,11.1,110.77,45.8,6
178,Jalen Rose,PHX,34,1,1,0,8.9,118.8,146.7,-27.9,33.3,0,33.3,0,20,8.3,0,25,25,20,83.91,0,16
178,Michael Doleac,MIA,30,1,0,1,0.8,0,200,-200,0,0,0,0,0,0,0,0,0,0,90.95,0,2
178,Michael Sweetney,CHI,24,1,0,1,3.4,50,125,-75,0,0,0,0,0,0,0,50,34.7,37.5,114.06,-25,8
178,Shannon Brown,CLE,21,1,0,1,0,0,200,-200,0,0,0,0,0,0,0,0,0,0,2880,0,0
178,Vassilis Spanoulis,HOU,24,1,0,1,2.8,200,28.6,171.4,33.3,0,25,0,25,14.3,0,50,69.4,33.3,110.77,41.7,6
178,Yakhouba Diawara,DEN,24,1,0,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,2
