 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
158,Chris Kaman,POR,34,4,2,2,8.1,83.6,83.8,-0.2,6.7,0.17,4,5.7,13.3,10,24,38.9,38.9,31.6,100.07,-4.7,67
158,Chris Paul,LAC,31,4,2,2,31.3,105.2,93.6,11.5,45.3,7.25,25,2.9,8.2,5.6,3.4,52.6,57.5,30.4,96.35,22.4,252
158,Dwight Powell,DAL,24,4,1,3,16,97.5,105.6,-8.1,11.8,4,13.8,12.5,13.1,12.8,3.4,47.4,50.3,17.9,91.98,10.5,120
158,Glenn Robinson III,IND,22,4,2,2,2.6,95.2,114.3,-19,0,0,0,0,0,0,0,75,78.8,16.7,97.71,16.5,21
158,J.J. Barea,DAL,32,4,0,4,25.1,109.5,128.7,-19.2,27,1.82,30.3,0,6.6,3.3,16.7,33.8,35.8,20.6,94.14,2.2,199
158,JaMychal Green,MEM,26,4,0,4,18.1,81.1,119.3,-38.2,8.3,0.75,9.4,7.2,15.6,11.3,12.5,54.5,54.8,18.5,94.01,8.2,143
158,Joe Young,IND,24,4,2,2,2.6,95.2,114.3,-19,20,0.5,8.3,0,9.1,4.5,16.7,43.8,50.7,45.8,97.71,2.5,21
158,Jordan Farmar,MEM,29,4,0,4,28.3,91.5,109.4,-17.9,24.2,1.6,27.6,0,6.2,2.7,17.2,38.7,41.8,16.5,90.07,4.9,213
158,Josh Smith,HOU,30,4,1,3,9.4,93.9,113.4,-19.5,17.4,0.8,17.4,2.6,3.4,3,21.7,61.5,57.6,20.7,104.89,1.5,82
158,KJ McDaniels,HOU,23,4,0,4,8.4,88.3,82.7,5.6,4.8,0,7.1,2.1,16.2,8.2,0,34.6,34.6,14.4,112.37,5.4,77
158,Kelly Olynyk,BOS,25,4,1,3,7.9,63.2,113.6,-50.4,21.4,0.75,18.8,4.3,6.9,5.3,25,11.1,11.1,16.7,101.95,-9,68
158,Kentavious Caldwell-Pope,DET,23,4,0,4,40.3,109.9,117.5,-7.7,11,5.5,16.7,1.4,9.4,5.5,3,56,57.5,16.7,87.17,10.1,294
158,Kris Humphries,ATL,31,4,1,3,14,114.4,98.2,16.2,12.1,2,10.8,13.6,25,19.5,5.4,55.4,60.4,26,95.36,19.3,111
158,Lamar Patterson,ATL,24,4,2,2,4.9,94.6,83.3,11.3,25,0.75,21.4,0,23.8,12.2,28.6,35.7,40.3,25.6,89.57,9.3,37
158,Lance Stephenson,MEM,25,4,0,4,23.7,97.8,116.6,-18.8,14.3,2.33,12.5,1.1,6,3.4,5.4,54.5,56.3,23.7,91.5,9.4,181
158,Marcus Morris Sr.,DET,26,4,0,4,36,109.2,118.3,-9.2,11.8,2,13.7,1.5,8.2,4.9,6.8,54.3,62.1,21.6,87.27,8.7,262
158,Matt Barnes,MEM,36,4,0,4,34.8,89.7,113.9,-24.2,15.1,0.85,14.9,3.3,19,10.4,17.6,38,42.7,20.3,91.25,6.1,263
158,Reggie Jackson,DET,26,4,0,4,36.8,109.7,114,-4.3,41.1,3.7,35.9,1.5,7.7,4.7,9.7,48.2,50.2,22.1,86.8,12.2,268
158,Salah Mejri,DAL,30,4,1,3,19,97.4,107.9,-10.5,2,0,5.9,6.3,10.8,8.5,0,70,62.2,9.4,96.04,6.4,152
158,Stanley Johnson,DET,20,4,0,4,20.4,107.5,113.7,-6.2,0,0,0,0,18.8,10.3,11.1,65.2,67,16.7,86.01,9.2,146
158,Steve Blake,DET,36,4,0,4,10.8,97.6,127.7,-30.1,38.5,2,47.6,0,8.9,5,23.8,30,34,12.1,92.74,0.6,84
158,Tobias Harris,DET,23,4,0,4,39,114.4,116.1,-1.8,11.7,2,17.1,4.4,20.4,13,8.6,50,56.1,18.5,87.61,11.5,285
158,Tony Allen,MEM,34,4,0,4,23.4,87.8,104.9,-17.1,5.8,0.5,6.3,5.6,5.8,5.7,12.5,31.8,38.7,20.7,93.15,1.1,181
158,Troy Daniels,CHA,24,4,1,3,4.4,88.2,108.3,-20.1,0,0,0,0,12.5,5.4,0,12.5,12.5,22.2,95,-8,34
158,Vince Carter,MEM,39,4,0,4,22.7,89,114.9,-25.8,11.9,1.67,11.1,4.9,14.1,8.6,6.7,56.1,61.6,19.8,91.94,11.3,173
158,Xavier Munford,MEM,24,4,0,4,22.3,87.3,113.1,-25.9,18.9,2,22.7,1.2,10.8,5.7,11.4,33.9,32.9,17.5,93.67,4,173
158,Zach Randolph,MEM,34,4,0,4,29.9,84.2,110.2,-26,13.2,1,8.9,10.4,19.4,14.2,8.9,37.1,40,26.4,91.06,8.4,228
190,Anthony Tolliver,DET,31,3,0,3,8.7,82.4,122.9,-40.6,6.7,0,20,4.5,14.3,9.3,0,50,50,7.3,90.68,7.3,51
190,Deron Williams,DAL,32,3,1,2,16.4,68.8,109.2,-40.4,40,1.14,24.2,0,4,1.8,21.2,41.7,41.7,22.7,94.41,0.9,96
190,James Young,BOS,20,3,0,3,3.4,78.9,89.5,-10.5,0,0,0,0,0,0,25,33.3,33.3,18.2,88.17,-7.1,19
190,Jeremy Lamb,CHA,24,3,1,2,3.9,79.2,108,-28.8,33.3,0,10,6.7,30,16,0,61.1,61.1,34.6,101.53,25,24
190,Jonathon Simmons,SAS,26,3,3,0,8.5,118.8,127.7,-8.9,12.5,2,14.3,15.8,4.8,10,7.1,50,50.6,22.6,89.14,5.2,48
190,Jorge Gutierrez,CHA,27,3,1,2,3.9,79.2,108,-28.8,25,2,33.3,0,20,8,16.7,0,0,15.4,101.53,0,24
190,Tyler Zeller,BOS,26,3,0,3,12.7,103.8,92,11.8,8.3,1,9.1,8.3,28.9,17.4,9.1,46.7,51,21.3,96.56,17,78
197,Aaron Harrison,CHA,21,2,1,1,3.7,75,111.8,-36.8,0,0,0,0,16.7,6.7,0,0,0,0,107.03,0,16
197,Andrew Goudelock,HOU,27,2,0,2,5.7,70.8,84,-13.2,0,0,0,0,13.3,7.1,33.3,50,50,30,103.14,6.7,24
197,Briante Weber,MIA,23,2,1,1,3,107.7,46.2,61.5,25,0,50,0,0,0,0,0,0,7.7,103.71,0,13
197,C.J. Wilcox,LAC,25,2,0,2,3.7,112.5,60,52.5,12.5,0,50,0,11.1,5.6,0,0,0,5.6,99.64,0,16
197,David Lee,DAL,33,2,0,2,16.3,97,123.5,-26.5,6.7,0,11.1,2.9,19.2,9.8,0,75,75,11.1,99.53,8.7,67
197,JaVale McGee,DAL,28,2,0,2,7.1,96.6,86.2,10.3,0,0,0,15.4,5.9,10,37.5,50,43.1,24.2,97.46,-18.2,29
197,Jarell Martin,MEM,22,2,0,2,23.1,78.3,108.9,-30.6,3.8,0.33,6.7,8.2,7.9,8,20,37.5,42.3,13.7,94.47,2.2,92
197,Jeff Ayres,LAC,29,2,0,2,1.2,114.3,83.3,31,0,0,0,0,0,0,0,100,104.2,12.5,130,28.6,7
197,Jordan McRae,CLE,25,2,2,0,2.1,140,37.5,102.5,0,0,0,0,28.6,22.2,0,112.5,112.5,36.4,103.68,68.8,10
197,Jordan Mickey,BOS,21,2,0,2,5.1,83.3,89.5,-6.1,50,0,33.3,8.3,8.3,8.3,0,50,50,19,87.78,21.4,18
197,Josh Huestis,OKC,24,2,2,0,5.1,76.2,70,6.2,0,0,0,8.3,16.7,12.5,0,50,50,12,96.31,38.5,21
197,Montrezl Harrell,HOU,22,2,0,2,5.8,76,92.3,-16.3,0,0,0,0,22.2,7.4,20,33.3,38.7,16.7,105.37,0,25
197,PJ Hairston,MEM,23,2,0,2,11.1,95,114.6,-19.6,0,0,0,0,0,0,12.5,41.7,36.3,17.8,87.63,-2.8,40
197,Reggie Bullock Jr.,DET,25,2,0,2,11,100,132.6,-32.6,27.3,0,33.3,0,9.1,4.9,0,100,100,14.3,90.81,16,40
197,Tyler Hansbrough,CHA,30,2,1,1,2.8,81.8,109.1,-27.3,0,0,0,0,0,0,0,0,0,0,93.45,0,11
212,Avery Bradley,BOS,25,1,0,1,33.2,107.4,104.3,3.1,5,1,5.3,4.8,2.6,3.7,5.3,46.9,52,22.8,99.91,7.8,68
212,Jodie Meeks,DET,28,1,0,1,1.7,133.3,175,-41.7,0,0,0,0,0,0,0,100,100,33.3,99.8,14.3,3
212,John Holland,BOS,27,1,0,1,1.3,0,66.7,-66.7,0,0,0,0,0,0,0,0,0,50,91.14,-50,2
212,Spencer Dinwiddie,CHI,23,1,0,1,1.7,133.3,175,-41.7,100,0,50,0,0,0,0,100,100,33.3,99.8,21.4,3
