 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
162,Al-Farouq Aminu,POR,27,4,0,4,32.7,102.2,117.4,-15.2,6.2,0.83,7.8,8.1,21.2,13.7,9.4,64.4,65.2,18.6,100.81,12.7,274
162,Bryn Forbes,SAS,24,4,0,4,13.5,96.4,111.8,-15.4,6.3,0,9.1,1.9,3.7,2.8,0,35.3,42.3,16.7,97.95,2.2,111
162,CJ McCollum,POR,26,4,0,4,38.9,108.6,118.9,-10.3,14.3,1.56,13.5,0,5.9,2.6,8.7,59.1,61,24.1,100.95,9.9,326
162,Damian Jones,GSW,23,4,4,0,2.7,60,129.6,-69.6,0,0,0,6.3,28.6,13,50,50,60.2,20.7,115.02,-6.8,25
162,Damian Lillard,POR,27,4,0,4,40.6,106.2,118.6,-12.4,16.5,1.19,17,1.7,10.5,5.6,14.3,41.5,47.1,24.1,99.86,6.2,338
162,Ed Davis,POR,29,4,0,4,17.7,106.1,108.3,-2.2,0,0,0,7.4,43.5,24.6,25,50,46.8,10,98.56,7.6,147
162,Josh Huestis,OKC,26,4,1,3,4.8,97.7,104.9,-7.2,0,0,0,0,15,6,0,50,52.1,5.7,104.26,4.3,43
162,Jusuf Nurkic,POR,23,4,0,4,23.4,106.5,120.5,-14,6.3,1.33,7.8,11.3,23.8,16.8,5.9,48.7,53.6,20.2,102.42,11.3,199
162,Lorenzo Brown,TOR,27,4,1,3,7.2,90.9,119.6,-28.7,14.3,2,14.3,3.4,17.2,10.3,7.1,40,41.4,19.7,92.61,6,55
162,Pat Connaughton,POR,25,4,0,4,14.8,88.9,106.3,-17.4,15.4,6,26.1,3.1,3.6,3.3,4.3,46.7,50.4,12.1,102.58,3.6,126
162,Rodney McGruder,MIA,26,4,1,3,4,62.9,78.9,-16.1,0,0,0,0,17.4,9.8,0,25,25,10.3,108.96,0,35
162,Shabazz Muhammad,MIL,25,4,1,3,7.2,110.3,100,10.3,0,0,0,0,13.3,6.8,8.3,55,56.3,38.1,94.69,14.5,58
162,Tyus Jones,MIN,22,4,1,3,13.7,95.6,97.2,-1.6,20.5,8,50,0,13.4,7.6,6.3,28.6,28.6,6.5,96.48,8,113
162,Wade Baldwin IV,POR,22,4,0,4,4.8,97.8,82.2,15.6,18.8,1,27.3,0,17.6,9.1,27.3,37.5,41,17.4,113.1,5.4,45
162,Zach Collins,POR,20,4,0,4,17.4,97.1,112.7,-15.5,13.3,3,15,4,15.3,9,5,41.7,44.1,21.5,97.19,6.4,140
177,DeAndre Liggins,NOP,30,3,2,1,4.5,50,114.7,-64.7,0,0,0,0,7.1,3.3,50,0,26.6,11.8,120,-5.1,34
177,Derrick White,SAS,23,3,0,3,6.1,123.7,118.4,5.3,7.7,0,14.3,0,0,0,0,58.3,58.3,15,100.5,8.1,38
177,Evan Turner,POR,29,3,0,3,28.9,107.6,117.1,-9.5,15.2,1.67,20,4.8,9.5,6.7,12,39.4,41.3,18.5,103.11,4.2,185
177,Jason Terry,MIL,40,3,0,3,14.6,109.8,108.7,1.1,6.1,2,25,3.2,2.2,2.6,12.5,60,60,6,101.01,2.8,92
177,Markelle Fultz,PHI,20,3,2,1,7.6,108,104,4,26.3,5,33.3,0,11.5,5.4,6.7,14.3,28.5,16.4,104.65,3.9,50
177,Richaun Holmes,PHI,24,3,1,2,3.6,84.6,103.8,-19.2,14.3,0,50,0,10,4,0,0,0,3.4,114.32,-5.8,26
177,Sterling Brown,MIL,23,3,1,2,4.2,136,137.5,-1.5,0,0,0,7.7,9.1,8.3,0,70,70,17.9,93.98,9,25
177,Terrance Ferguson,OKC,20,3,1,2,2.1,184.6,100,84.6,11.1,0,50,33.3,0,14.3,0,150,150,7.1,97.2,7,13
177,Zhou Qi,HOU,22,3,2,1,1.9,83.3,90.9,-7.6,0,0,0,0,20,9.1,0,100,100,7.1,95.53,15.4,12
186,Aaron Brooks,MIN,33,2,1,1,1.3,66.7,57.1,9.5,0,0,0,0,0,0,0,66.7,51.5,50,117.59,16.7,6
186,Dakari Johnson,OKC,22,2,0,2,1.6,171.4,57.1,114.3,0,0,0,0,0,0,0,0,0,0,102.34,0,7
186,David Stockton,UTA,27,2,1,1,2.9,133.3,108.3,25,0,0,0,0,16.7,8.3,0,33.3,33.3,21.4,99.88,0,12
186,Glenn Robinson III,IND,24,2,1,1,2.8,108.3,120,-11.7,0,0,0,0,20,11.1,0,100,100,8.3,94.57,15.4,12
186,John Henson,MIL,27,2,0,2,37.1,106.8,107.5,-0.7,9.1,1.25,21.7,7.1,9.3,8.5,17.4,69.2,68.4,11.5,94.78,9,147
186,Jordan Crawford,NOP,29,2,1,1,7.7,82.9,105.7,-22.9,25,0.33,5.9,0,25,13.3,17.6,73.1,73.1,44.4,109.57,28.6,35
186,Luke Babbitt,MIA,29,2,0,2,1.7,57.1,142.9,-85.7,0,0,0,0,0,0,0,0,0,14.3,101.77,-6.5,7
186,Marcus Georges-Hunt,MIN,24,2,0,2,1.4,57.1,87.5,-30.4,0,0,0,25,0,16.7,0,0,0,12.5,128.04,-5.9,7
186,Maurice Harkless,POR,25,2,0,2,26.6,111.5,118.4,-6.9,10.3,4,22.2,6.3,11.9,8.9,5.6,61.5,61.5,12.1,93.28,7.3,104
186,Meyers Leonard,POR,26,2,0,2,4.1,123.8,66.7,57.1,0,0,0,0,50,30.8,0,100,100,19,124.09,36.4,21
186,Shabazz Napier,POR,26,2,0,2,17.5,92.1,89.3,2.8,14.3,0.5,14.3,0,5.6,2.9,28.6,45.5,46.3,21.2,103.47,4.5,76
186,Tim Frazier,WAS,27,2,1,1,3,92.3,115.4,-23.1,60,0,75,0,16.7,8.3,0,0,0,7.1,102.77,8.2,13
198,Brandon Jennings,MIL,28,1,1,0,4.9,137.5,150,-12.5,0,0,0,0,0,0,25,0,34.7,44.4,77.84,-4.7,8
198,Brandon Paul,SAS,27,1,0,1,2.5,171.4,116.7,54.8,25,0,100,0,33.3,25,0,0,0,0,123.16,9.3,7
198,Caleb Swanigan,POR,21,1,0,1,7.9,121.1,63.2,57.9,11.1,1,16.7,0,25,16.7,16.7,0,39.9,26.3,115.2,3.5,19
198,Chinanu Onuaku,HOU,21,1,1,0,3.2,57.1,116.7,-59.5,50,0,100,20,0,12.5,0,0,0,0,96.49,11.5,7
198,Emeka Okafor,NOP,35,1,1,0,3.6,40,120,-80,0,0,0,0,0,0,0,0,0,10,133.33,-17.4,10
198,Furkan Korkmaz,PHI,20,1,1,0,1.6,175,133.3,41.7,0,0,0,0,0,0,0,150,150,25,102.86,16.7,4
198,Jake Layman,POR,24,1,0,1,7.9,121.1,63.2,57.9,16.7,0,25,0,12.5,8.3,0,100,100,15.8,115.2,35.1,19
198,Jason Smith,WAS,32,1,1,0,2.2,80,100,-20,0,0,0,0,0,0,0,0,0,0,108.27,0,5
198,Jerryd Bayless,PHI,29,1,0,1,1.7,100,50,50,0,0,0,0,0,0,0,0,0,0,96.92,0,3
198,Joe Young,IND,26,1,1,0,2.7,120,80,40,0,0,0,0,0,0,0,0,0,0,87.8,-15.4,5
198,Joffrey Lauvergne,SAS,26,1,0,1,5.9,108.3,76.9,31.4,0,0,0,0,12.5,6.7,0,100,100,7.7,102.27,17.6,12
198,T.J. Leaf,IND,21,1,1,0,3.7,157.1,100,57.1,0,0,0,0,0,0,0,0,0,0,84.71,0,7
198,Tony Bradley,UTA,20,1,0,1,1.9,200,100,100,0,0,0,33.3,0,25,0,50,50,40,88.42,18.8,3
