 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
153,Jeff Teague,IND,29,4,0,4,35.6,109.6,113.9,-4.3,27.2,3.13,29.4,0,9,4.4,9.4,58.9,64.2,18.2,94.71,12.5,281
153,Kevin Seraphin,IND,27,4,0,4,14.7,103.3,122.1,-18.8,11.1,1,10.8,12.1,9.7,10.9,10.8,46.2,49.9,23.1,98.58,6.3,120
153,Lance Stephenson,IND,26,4,0,4,26.8,121.6,118.5,3.1,15.3,2.75,15.9,0.9,18.7,9.8,5.8,57.5,58.4,23.2,94.95,13.3,213
153,Maurice Harkless,POR,24,4,0,4,24.8,93.8,116.6,-22.8,4.8,3,7.1,5.6,6,5.8,2.4,32.4,38.6,16,101.73,2.3,209
153,Michael Beasley,MIL,28,4,2,2,12,89.4,82.5,6.9,3.7,0.5,4,4,14.3,9.1,8,42.5,39.1,22.6,95.27,0.4,94
153,Monta Ellis,IND,31,4,0,4,18.9,111.8,119.4,-7.6,9.4,1.25,16.1,1.3,10.3,5.6,12.9,45,49.5,14.9,97.9,5.1,153
153,Myles Turner,IND,21,4,0,4,33.3,118.3,114,4.3,3.2,0.5,5.3,4.5,16.8,10.5,10.5,43.2,45.2,17.8,95.22,5.8,263
153,Noah Vonleh,POR,21,4,0,4,25.1,99.1,121.5,-22.4,12.3,1.33,23.5,7.6,20.2,13.3,17.6,44.4,44.6,10.6,102.48,5.5,214
153,Norris Cole,OKC,28,4,1,3,6.1,74.5,139.2,-64.7,6.7,0.5,9.1,0,5,1.9,18.2,31.3,31.3,17.2,99.78,-5.3,51
153,Paul George,IND,27,4,0,4,42.9,113.4,120.5,-7.1,27.4,2.23,20.3,2.8,18.2,10.2,9.1,48.9,55.3,29,94.11,14.7,336
153,Sam Dekker,HOU,23,4,2,2,7.8,79.7,119.7,-40,5.9,0,7.7,11.9,14.7,13.2,0,37.5,37.5,15.2,103.29,6.8,69
153,Shabazz Napier,POR,25,4,0,4,11.7,115.3,114.6,0.7,10.7,0,11.5,2,5.5,3.8,0,55.3,59.9,21.1,103.5,8.8,98
153,Thabo Sefolosha,ATL,33,4,2,2,2.2,75,113,-38,0,0,0,0,0,0,0,0,18.1,13.6,115.46,-12.5,20
153,Thaddeus Young,IND,29,4,0,4,35,107.4,110.9,-3.6,11.4,1.67,16.7,14.7,10.1,12.5,10,55.1,55.3,15.5,93.77,10.8,272
176,Anthony Morrow,CHI,31,3,0,3,9.6,110.3,106.8,3.6,11.8,0,16.7,0,11.1,5.9,0,55.6,60.7,15.9,97.5,8.4,58
176,Austin Rivers,LAC,24,3,1,2,30.1,96.6,105.7,-9.1,3.9,0.4,5.9,1.1,7.5,4.3,14.7,42.3,44.6,15.9,94.22,2.7,179
176,Blake Griffin,LAC,28,3,2,1,33.1,108.1,102.7,5.4,12.5,1.17,10.4,3.4,17.9,10.4,9,52.9,56.4,28.6,89.79,16,186
176,Deyonta Davis,MEM,20,3,1,2,3.8,95.7,116.7,-21,0,0,0,13.3,27.3,19.2,0,60,59.5,20,99.09,20.3,23
176,Glenn Robinson III,IND,23,3,0,3,10.3,111.8,111.3,0.5,4.8,0,12.5,0,8.8,4.4,0,116.7,109,9.1,107.45,12.9,68
176,Isaiah Canaan,CHI,26,3,0,3,31.8,98.9,112.9,-14,7.1,0.8,10.5,0,4,2.2,13.2,59.6,61.1,17.3,92.9,5.9,183
176,Isaiah Taylor,HOU,22,3,1,2,3.2,80,89.5,-9.5,16.7,0,33.3,6.3,10,7.7,0,0,0,7.7,97.67,-1.8,20
176,Jarell Martin,MEM,23,3,1,2,3.2,100,104.8,-4.8,0,0,0,15.4,20,17.4,0,33.3,33.3,11.1,104.28,8,21
176,Jeff Withey,UTA,27,3,2,1,6.9,97.4,104.9,-7.5,9.1,0,16.7,12.5,5.6,9.5,0,50,51.2,11.6,91.74,3.6,38
176,Joel Anthony,SAS,34,3,1,2,5.2,90.9,102.9,-12,0,0,0,11.8,10,10.8,20,75,67.6,13.2,103.85,7.5,33
176,Joffrey Lauvergne,CHI,25,3,0,3,8.7,105.7,92.3,13.4,31.3,2.5,23.8,18.5,13.3,15.8,9.5,36.4,51.3,25.8,96.37,16.3,53
176,Lavoy Allen,IND,28,3,0,3,3.7,121.7,95.7,26.1,0,0,0,0,16.7,10.5,100,0,0,4.3,100.67,2.1,23
176,Lucas Nogueira,TOR,24,3,1,2,2.4,120,60,60,0,0,0,22.2,42.9,31.3,0,50,52.1,15,102.13,18.6,15
176,Meyers Leonard,POR,25,3,0,3,10.2,96.7,126.2,-29.5,5.9,0.25,10,6.3,19.4,12.7,40,20,20,13.4,95.98,-3.3,61
176,Mirza Teletovic,MIL,31,3,1,2,9.1,94.4,146.2,-51.7,0,0,0,0,17.6,7.3,14.3,25,25,12.1,92.85,-1.7,54
176,Pat Connaughton,POR,24,3,0,3,8,100,84.9,15.1,28.6,0,28.6,3.8,19.4,12.3,0,22.2,33.9,18.2,103.28,13.6,50
176,Rashad Vaughn,MIL,20,3,2,1,3.5,72.7,109.1,-36.4,0,0,0,0,0,0,0,75,75,18.2,100.89,13.1,22
176,Spencer Hawes,MIL,29,3,2,1,5.5,96.8,116.7,-19.9,10,1,14.3,10,11.8,10.8,14.3,50,50,15.8,88.1,5,31
176,Trey Burke,WAS,24,3,2,1,6.6,102.6,97.5,5.1,41.7,0,55.6,0,0,0,0,0,0,9.3,96.41,-1.7,39
176,Wade Baldwin IV,MEM,21,3,1,2,4.1,96,123.1,-27.1,28.6,0,50,6.7,27.3,15.4,0,0,53.2,6.3,98.71,10.1,25
176,Wesley Johnson,LAC,29,3,1,2,3.6,82.6,117.4,-34.8,0,0,0,0,33.3,14.3,0,0,56.8,4.2,102.24,3.3,23
197,Brandan Wright,MEM,29,2,0,2,6.2,62.5,109.1,-46.6,0,0,0,5.3,7.1,6.1,16.7,40,40,19.4,88.79,7.9,24
197,Domantas Sabonis,OKC,21,2,0,2,3,58.3,73.3,-15,0,0,0,0,22.2,10.5,0,0,42,38.5,108.03,6.7,12
197,Jake Layman,POR,23,2,0,2,8,103.2,93.5,9.7,14.3,0,16.7,0,4.2,2.5,0,62.5,61.5,15.6,93.19,8.3,31
197,Joel Bolomboy,UTA,23,2,0,2,4.5,116.7,72.2,44.4,0,0,0,0,22.2,11.1,0,66.7,66.7,15,96.36,14.7,18
197,John Henson,MIL,26,2,0,2,5.8,68.2,113.6,-45.5,0,0,0,11.1,22.2,14.8,20,25,33.8,20,91.69,6.9,22
197,Jordan Mickey,BOS,22,2,0,2,8.8,147.1,116.7,30.4,0,0,0,0,31.3,16.1,16.7,40,40,15,95,2.8,34
197,Pascal Siakam,TOR,23,2,0,2,5,150,86.4,63.6,8.3,0,33.3,20,14.3,17.6,0,0,0,7.7,105.07,2,22
197,Rajon Rondo,CHI,31,2,2,0,33.7,115.2,99.3,15.9,39.2,5,39.2,10.8,14.3,12.6,7.8,42.3,42.8,19.7,95.5,14.4,132
197,Semaj Christon,OKC,24,2,0,2,10.3,82.6,137.2,-54.6,41.7,0,50,0,16.7,7,0,50,50,10.2,103.61,11.6,46
197,Tim Quarterman,POR,22,2,0,2,3.6,128.6,100,28.6,20,0,33.3,0,0,0,0,75,75,14.3,94.43,6.2,14
197,Trey Lyles,UTA,21,2,0,2,4.8,110.5,84.2,26.3,16.7,1,11.1,0,22.2,11.1,11.1,50,50,38.1,96,13.3,19
208,Aaron Brooks,IND,32,1,0,1,7.3,153.3,171.4,-18.1,14.3,1,20,0,50,11.1,20,83.3,83.3,21.1,95.56,10.8,15
208,Brandon Bass,LAC,32,1,0,1,3.8,57.1,112.5,-55.4,0,0,0,25,0,20,0,33.3,33.3,37.5,95.15,15,7
208,Cameron Payne,CHI,22,1,0,1,4.2,111.1,77.8,33.3,0,0,0,0,20,12.5,33.3,75,75,30,103.27,8.9,9
208,Jusuf Nurkic,POR,22,1,0,1,16.7,105.7,82.9,22.9,28.6,1.33,40,0,50,31.4,30,33.3,33.3,17.1,100.8,20.4,35
208,Kris Humphries,ATL,32,1,1,0,2.9,114.3,112.5,1.8,0,0,0,0,0,0,0,0,0,0,123.43,3,7
208,Kyle Singler,OKC,29,1,0,1,10.4,96,116.7,-20.7,0,0,0,0,11.1,4.5,0,0,0,3.8,112.72,-3.8,25
208,Kyle Wiltjer,HOU,24,1,1,0,5.4,53.8,141.7,-87.8,0,0,0,0,0,0,0,150,150,6.7,111.11,16.7,13
208,Malcolm Delaney,ATL,28,1,1,0,3.4,112.5,100,12.5,0,0,0,0,25,20,0,116.7,103.1,50,120,55.2,8
