 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
141,Larry Nance Jr.,NOP,31,4,0,4,21.1,91.3,102.3,-11,14.9,1,21.2,17.6,24.3,20.8,21.2,61.8,63.6,13.2,98.34,13.2,173
141,Mamadi Diakite,NYK,27,4,1,3,3.7,100,54.8,45.2,12.5,1,16.7,0,25,10.3,16.7,0,25.8,13.9,98.3,1.7,30
141,MarJon Beauchamp,MIL,23,4,1,3,2.4,90.5,80,10.5,28.6,2,25,0,11.1,5.3,12.5,25,30.7,27.3,100.75,0,21
141,Naji Marshall,NOP,26,4,0,4,21,95.2,113.7,-18.5,11.4,2.5,13.2,3.2,11.3,6.7,5.3,53.6,58.7,16.9,95.93,8.5,168
141,Nassir Little,PHX,24,4,0,4,3.4,84.6,107.7,-23.1,0,0,0,0,7.7,4.2,0,70,70,18.5,91.83,9.6,26
141,Ousmane Dieng,OKC,21,4,2,2,1.8,85.7,85.7,0,0,0,0,0,0,0,0,50,50,14.3,92.05,4.5,14
141,Royce O'Neale,PHX,31,4,0,4,26.1,102.8,122.3,-19.5,6.3,2,14.3,5.1,13,9.2,7.1,45.5,45.5,10.2,97.86,3.6,211
141,Shake Milton,NYK,27,4,1,3,5.5,95.5,68.9,26.6,20,0,18.2,0,5.6,2,0,0,28.9,16.7,96.75,4.2,44
141,Trey Murphy III,NOP,24,4,0,4,42,92.6,110.4,-17.8,9.1,1.13,13.8,1.6,14.5,7.5,12.3,47.9,47.9,14.2,96.54,6.3,338
171,Bol Bol,PHX,24,3,0,3,4.3,88.5,88,0.5,0,0,0,0,44.4,17.4,0,33.3,33.3,10.7,93.87,8,26
171,Bones Hyland,LAC,23,3,0,3,4,124,116,8,57.1,4,28.6,0,16.7,8.3,7.1,50,62.8,34.5,100.88,23.5,25
171,Brandon Boston Jr.,LAC,22,3,0,3,3.2,138.1,114.3,23.8,14.3,0,16.7,12.5,10,11.1,0,50,51.2,21.7,104.1,5.3,21
171,Caleb Houstan,ORL,21,3,2,1,4.7,78.6,129.6,-51.1,0,0,0,7.7,11.1,9.1,0,75,75,6.1,94.29,6.6,28
171,Danilo Gallinari,MIL,35,3,1,2,12.4,122.1,120.3,1.8,7.1,2,15.4,3,21.1,12.7,7.7,50,56.4,13.9,91.32,9.7,68
171,Dean Wade,CLE,27,3,0,3,21,104,117.4,-13.3,10.6,2.5,25,1.5,9.1,5,10,42.3,42.3,11,93.35,3.5,124
171,Drew Eubanks,PHX,27,3,0,3,12.5,98.7,120,-21.3,0,0,0,0,11.4,5.8,13.3,58.3,63.8,17.9,98.78,7.9,79
171,Dyson Daniels,NOP,21,3,0,3,5.7,65.7,97.3,-31.6,0,0,0,0,13.3,5.7,14.3,33.3,33.3,19.4,101.81,5.7,35
171,Hunter Tyson,DEN,24,3,1,2,4.6,71.4,96.4,-25,14.3,1,14.3,5,11.8,8.1,14.3,0,10.2,18.2,98.46,-4.7,28
171,Jalen Pickett,DEN,24,3,1,2,3.6,65.2,77.3,-12.1,33.3,0,25,0,7.7,3.4,0,66.7,66.7,11.5,100.47,23.1,23
171,Jordan Hawkins,NOP,22,3,0,3,3.8,83.3,76,7.3,0,0,0,0,25,8.3,0,0,0,13.8,101.97,-10.5,24
171,Jordan Walsh,BOS,20,3,1,2,3.8,91.3,62.5,28.8,0,0,0,0,13.3,8.3,0,33.3,33.3,12.5,99.65,8.2,23
171,Julian Strawther,DEN,22,3,1,2,5.3,64.5,100,-35.5,0,0,0,0,10.5,4.8,11.1,41.7,45.1,25,96,0,31
171,Kobe Brown,LAC,24,3,0,3,3.2,135,114.3,20.7,0,0,0,12.5,10,11.1,0,0,0,0,101.79,1.1,20
171,Leonard Miller,MIN,20,3,2,1,2.3,120,84.6,35.4,0,0,0,16.7,42.9,30.8,0,0,0,5.9,99.46,11.6,15
171,Lindy Waters III,OKC,26,3,3,0,2.8,66.7,94.1,-27.5,0,0,0,0,12.5,8.3,0,0,0,5.6,98.44,0,18
171,Neemias Queta,BOS,24,3,1,2,4.5,96.3,55.6,40.7,0,0,0,8.3,11.1,10,0,66.7,66.7,10.3,97.08,21.4,27
171,Olivier-Maxence Prosper,DAL,21,3,1,2,3,58.8,88.9,-30.1,25,0,33.3,0,27.3,14.3,0,0,0,11.1,94.1,13.3,17
171,Patty Mills,MIA,35,3,0,3,17.2,102.1,112.5,-10.4,9.1,3,13.6,2,0,1,4.5,44.1,48,18.6,89.94,4.4,97
171,T.J. Warren,MIN,30,3,2,1,3.8,104.3,77.3,27.1,12.5,0,33.3,15.4,7.1,11.1,0,0,0,7.1,96,3.4,23
171,Zeke Nnaji,DEN,23,3,1,2,4.7,69,89.3,-20.3,0,0,0,10,0,5.4,33.3,66.7,64.4,18.2,97.95,5,29
192,Anthony Black,ORL,20,2,2,0,5.4,95.2,133.3,-38.1,40,2,20,10,14.3,11.8,10,42.9,42.9,32,93.62,9.2,21
192,Chris Livingston,MIL,20,2,0,2,3.1,83.3,90.9,-7.6,0,0,0,0,0,0,0,100,43.1,15.4,88.56,-6.3,12
192,Chuma Okeke,ORL,25,2,2,0,4.9,100,147.4,-47.4,16.7,0,25,0,0,0,0,83.3,87.2,13,96,12,20
192,Damian Jones,CLE,29,2,1,1,4.6,100,110,-10,25,1,50,11.1,12.5,11.8,50,0,0,9.1,102.3,5.1,19
192,David Roddy,PHX,23,2,0,2,1.4,100,0,100,0,0,0,0,0,0,0,0,0,0,78.36,0,5
192,DeAndre Jordan,DEN,35,2,1,1,6.5,68,148,-80,0,0,0,5.3,20,10.3,0,50,69.4,10.7,91.95,6.5,25
192,Goga Bitadze,ORL,24,2,2,0,4.9,100,147.4,-47.4,25,2,40,12.5,40,23.1,20,0,0,13,96,3,20
192,Grayson Allen,PHX,28,2,0,2,21.3,109.5,111.8,-2.2,6.1,0.67,16.7,5.6,14.3,10.3,25,30,51.8,10.9,95.1,3.7,84
192,Jett Howard,ORL,20,2,2,0,4.9,100,147.4,-47.4,16.7,0.5,16.7,0,20,7.7,33.3,83.3,83.3,21.7,96,6,20
192,Kawhi Leonard,LAC,33,2,0,2,29.7,100,109.7,-9.7,12.5,1,12.1,5.4,21,13.6,12.1,45.8,47.4,23,90.82,12.5,112
192,P.J. Tucker,LAC,39,2,0,2,15.3,105.4,145.6,-40.3,0,0,0,9.1,0,5,33.3,91.7,91.7,12.9,88.58,1.3,56
192,Thanasis Antetokounmpo,MIL,31,2,0,2,2.4,100,90.9,9.1,0,0,0,0,0,0,0,0,0,0,117.45,3.3,12
192,Thomas Bryant,MIA,26,2,0,2,8.9,81.8,96.9,-15.1,14.3,0.5,9.1,11.8,17.6,14.7,18.2,71.4,72.1,28.6,87.86,20,33
205,Daniel Theis,LAC,32,1,0,1,4.4,155.6,150,5.6,0,0,0,0,20,14.3,0,150,150,11.1,92.73,15.1,9
205,De'Anthony Melton,PHI,26,1,0,1,7.2,114.3,106.3,8,20,0,33.3,0,11.1,6.7,0,0,0,12.5,100.02,-3.1,14
205,E.J. Liddell,NOP,23,1,0,1,2.5,66.7,28.6,38.1,0,0,0,0,50,25,0,0,0,0,123.16,14.3,6
205,Isaiah Thomas,PHX,35,1,0,1,3.6,50,112.5,-62.5,0,0,0,0,0,0,33.3,0,0,37.5,106.18,-21.4,8
205,James Johnson,IND,37,1,0,1,1,50,0,50,0,0,0,0,0,0,50,0,56.8,100,96,100,2
205,Jeremiah Robinson-Earl,NOP,23,1,0,1,5.3,80,90,-10,50,0,25,14.3,0,11.1,0,50,34.7,27.3,90.85,4.2,10
205,Markieff Morris,DAL,34,1,1,0,12,125,96,29,0,0,0,0,23.5,14.3,16.7,30,30,24,98,1.9,24
205,Matt Ryan,NOP,27,1,0,1,2.5,66.7,28.6,38.1,0,0,0,0,50,25,50,0,0,33.3,123.16,0,6
205,Orlando Robinson,MIA,23,1,0,1,2.5,100,50,50,50,0,50,0,50,20,0,0,0,16.7,86.98,18.2,5
205,Thaddeus Young,PHX,36,1,0,1,3.6,50,112.5,-62.5,0,0,0,0,0,0,0,0,0,0,106.18,0,8
